timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-05-31T00:00:00.000Z";"2023-05-31T23:59:59.999Z";"2023-05-31T03:50:00.000Z";"2023-05-31T16:56:00.000Z";"2781";36.4846644215;36.6168597829;35.5107274489;35.878864269;12261326.89;268012118.96;"2023-05-31T23:59:59.999Z"
"2023-05-30T00:00:00.000Z";"2023-05-30T23:59:59.999Z";"2023-05-30T03:31:00.000Z";"2023-05-30T17:36:00.000Z";"2781";36.8742807986;37.0854626501;36.3209905908;36.4854647396;11266768.18;272542908.16;"2023-05-30T23:59:59.999Z"
"2023-05-29T00:00:00.000Z";"2023-05-29T23:59:59.999Z";"2023-05-29T23:16:00.000Z";"2023-05-29T04:55:00.000Z";"2781";36.485413011;36.9933110664;36.0795849416;36.8705554191;12035335.76;275407828.44;"2023-05-29T23:59:59.999Z"
"2023-05-28T00:00:00.000Z";"2023-05-28T23:59:59.999Z";"2023-05-28T22:23:00.000Z";"2023-05-28T00:27:00.000Z";"2781";35.0973216733;36.7851460789;34.9819077469;36.4810715586;12160619.67;272487398.03;"2023-05-28T23:59:59.999Z"
"2023-05-27T00:00:00.000Z";"2023-05-27T23:59:59.999Z";"2023-05-27T18:49:00.000Z";"2023-05-27T00:35:00.000Z";"2781";34.3466214153;35.2184292236;34.256940467;35.0964049472;11691093.56;262076833.87;"2023-05-27T23:59:59.999Z"
"2023-05-26T00:00:00.000Z";"2023-05-26T23:59:59.999Z";"2023-05-26T21:10:00.000Z";"2023-05-26T06:04:00.000Z";"2781";33.9223254698;34.4568865;33.3414284154;34.3504171334;13284316.94;256478763.51;"2023-05-26T23:59:59.999Z"
"2023-05-25T00:00:00.000Z";"2023-05-25T23:59:59.999Z";"2023-05-25T00:10:00.000Z";"2023-05-25T23:55:00.000Z";"2781";34.7301029435;34.7819877555;33.9112181491;33.9276421912;11203570.7;253321312.67;"2023-05-25T23:59:59.999Z"
"2023-05-24T00:00:00.000Z";"2023-05-24T23:59:59.999Z";"2023-05-24T00:03:00.000Z";"2023-05-24T15:11:00.000Z";"2781";35.5283275191;35.5322166941;33.8532594501;34.73104102;12415436.12;259245578.77;"2023-05-24T23:59:59.999Z"
"2023-05-23T00:00:00.000Z";"2023-05-23T23:59:59.999Z";"2023-05-23T04:09:00.000Z";"2023-05-23T01:00:00.000Z";"2781";35.2406445648;35.9482945547;35.1218982085;35.5234803937;9237246.41;265154293.77;"2023-05-23T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-22T23:59:59.999Z";"2023-05-22T21:29:00.000Z";"2023-05-22T01:59:00.000Z";"2781";34.6001284378;35.3762441634;34.1470353116;35.2406863837;8693205.9;262965505.26;"2023-05-22T23:59:59.999Z"
"2023-05-21T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-21T01:01:00.000Z";"2023-05-21T21:26:00.000Z";"2781";35.7622191061;35.8127991345;34.3458877636;34.5994045537;8796423.75;258129213.28;"2023-05-21T23:59:59.999Z"
"2023-05-20T00:00:00.000Z";"2023-05-20T23:59:59.999Z";"2023-05-20T05:01:00.000Z";"2023-05-20T00:57:00.000Z";"2781";35.9228892682;36.0006319584;35.6105284015;35.7621156308;7994440.86;266776563.71;"2023-05-20T23:59:59.999Z"
"2023-05-19T00:00:00.000Z";"2023-05-19T23:59:59.999Z";"2023-05-19T21:31:00.000Z";"2023-05-19T03:15:00.000Z";"2781";35.5843152668;36.0198520957;35.3947248891;35.920263087;10711899.37;267940765.56;"2023-05-19T23:59:59.999Z"
"2023-05-18T00:00:00.000Z";"2023-05-18T23:59:59.999Z";"2023-05-18T03:34:00.000Z";"2023-05-18T18:37:00.000Z";"2781";36.1123988163;36.2350605796;35.0052514999;35.5800307361;11990130.26;265402777.28;"2023-05-18T23:59:59.999Z"
"2023-05-17T00:00:00.000Z";"2023-05-17T23:59:59.999Z";"2023-05-17T20:07:00.000Z";"2023-05-17T08:26:00.000Z";"2781";35.0766624543;36.1312797806;34.7239334778;36.1099196512;11634869.32;269312470.95;"2023-05-17T23:59:59.999Z"
"2023-05-16T00:00:00.000Z";"2023-05-16T23:59:59.999Z";"2023-05-16T08:27:00.000Z";"2023-05-16T01:38:00.000Z";"2781";34.9290165269;35.5730990607;34.5750198477;35.0790742928;11219008.47;261604825.69;"2023-05-16T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-15T23:59:59.999Z";"2023-05-15T08:54:00.000Z";"2023-05-15T00:55:00.000Z";"2781";34.8412224286;35.4678886981;34.441380134;34.9281007101;10830291.48;260460602.33;"2023-05-15T23:59:59.999Z"
"2023-05-14T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-14T16:11:00.000Z";"2023-05-14T01:22:00.000Z";"2781";34.5144408581;35.0704693966;34.1668334218;34.8421593507;9239297.81;259818136.24;"2023-05-14T23:59:59.999Z"
"2023-05-13T00:00:00.000Z";"2023-05-13T23:59:59.999Z";"2023-05-13T00:04:00.000Z";"2023-05-13T06:51:00.000Z";"2781";35.0195071378;35.0284383903;34.3370962813;34.5144149044;11734701.81;257373661.25;"2023-05-13T23:59:59.999Z"
"2023-05-12T00:00:00.000Z";"2023-05-12T23:59:59.999Z";"2023-05-12T01:01:00.000Z";"2023-05-12T19:29:00.000Z";"2781";35.4390589134;35.4940828213;33.8617459251;35.0207674944;21855074.33;261139200.93;"2023-05-12T23:59:59.999Z"
"2023-05-11T00:00:00.000Z";"2023-05-11T23:59:59.999Z";"2023-05-11T00:02:00.000Z";"2023-05-11T18:22:00.000Z";"2781";36.6784821827;36.6836374334;34.0772141713;35.4403480664;15940803.82;264250172.36;"2023-05-11T23:59:59.999Z"
"2023-05-10T00:00:00.000Z";"2023-05-10T23:59:59.999Z";"2023-05-10T13:07:00.000Z";"2023-05-10T17:28:00.000Z";"2781";36.617915761;37.2688036738;35.4132132967;36.6769766135;16410294.12;273395777.98;"2023-05-10T23:59:59.999Z"
"2023-05-09T00:00:00.000Z";"2023-05-09T23:59:59.999Z";"2023-05-09T08:02:00.000Z";"2023-05-09T03:16:00.000Z";"2781";36.5142182659;36.7800829289;36.0313775478;36.6202418479;12160443.71;272967073.9;"2023-05-09T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-08T23:59:59.999Z";"2023-05-08T00:56:00.000Z";"2023-05-08T18:07:00.000Z";"2781";38.8112427729;39.0132418871;35.5183065242;36.5138697373;17506718.78;272145548.48;"2023-05-08T23:59:59.999Z"
"2023-05-07T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-07T01:31:00.000Z";"2023-05-07T23:58:00.000Z";"2781";39.4372950633;39.5217277895;38.8117160667;38.812980637;9149165.09;289277692.65;"2023-05-07T23:59:59.999Z"
"2023-05-06T00:00:00.000Z";"2023-05-06T23:59:59.999Z";"2023-05-06T00:41:00.000Z";"2023-05-06T14:11:00.000Z";"2781";40.77558892;41.0408425498;38.6020276416;39.4295981499;12182718.86;293871500.77;"2023-05-06T23:59:59.999Z"
"2023-05-05T00:00:00.000Z";"2023-05-05T23:59:59.999Z";"2023-05-05T16:23:00.000Z";"2023-05-05T12:38:00.000Z";"2781";39.9332420893;41.0986537409;39.7428334462;40.7668083864;11464037.54;303813752.4;"2023-05-05T23:59:59.999Z"
"2023-05-04T00:00:00.000Z";"2023-05-04T23:59:59.999Z";"2023-05-04T11:19:00.000Z";"2023-05-04T22:50:00.000Z";"2781";40.6992838621;40.7331568429;39.8202642011;39.9353393436;10854568.35;297617247.45;"2023-05-04T23:59:59.999Z"
"2023-05-03T00:00:00.000Z";"2023-05-03T23:59:59.999Z";"2023-05-03T23:01:00.000Z";"2023-05-03T13:07:00.000Z";"2781";39.8731187944;40.9027559614;39.0878810324;40.7028091934;14431971.58;303328729.59;"2023-05-03T23:59:59.999Z"
"2023-05-02T00:00:00.000Z";"2023-05-02T23:59:59.999Z";"2023-05-02T14:44:00.000Z";"2023-05-02T14:07:00.000Z";"2781";40.0115402234;40.132709687;39.4842269912;39.8665137733;11401506.72;297078062.76;"2023-05-02T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-01T23:59:59.999Z";"2023-05-01T00:47:00.000Z";"2023-05-01T19:21:00.000Z";"2781";41.6776428819;41.7444098866;39.5964549025;40.0124360285;13509563.13;298165449.05;"2023-05-01T23:59:59.999Z"
"2023-04-30T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-30T00:01:00.000Z";"2023-04-30T20:52:00.000Z";"2781";42.4606481201;42.5182805116;41.4120203834;41.6857710605;12871319.13;310605655.02;"2023-04-30T23:59:59.999Z"
"2023-04-29T00:00:00.000Z";"2023-04-29T23:59:59.999Z";"2023-04-29T23:59:00.000Z";"2023-04-29T01:14:00.000Z";"2781";40.7309591527;42.4584958355;40.6676371686;42.4584958355;14227146.52;316360464.23;"2023-04-29T23:59:59.999Z"
"2023-04-28T00:00:00.000Z";"2023-04-28T23:59:59.999Z";"2023-04-28T08:01:00.000Z";"2023-04-28T13:55:00.000Z";"2781";40.8074934068;40.8840193243;39.9206295085;40.7287700189;13422664.97;303471743.39;"2023-04-28T23:59:59.999Z"
"2023-04-27T00:00:00.000Z";"2023-04-27T23:59:59.999Z";"2023-04-27T18:47:00.000Z";"2023-04-27T00:00:00.000Z";"2781";39.6387864593;41.3397919403;39.6387864593;40.7990273075;19366687.61;303938298.05;"2023-04-27T23:59:59.999Z"
"2023-04-26T00:00:00.000Z";"2023-04-26T23:59:59.999Z";"2023-04-26T12:39:00.000Z";"2023-04-26T20:04:00.000Z";"2781";40.2754433548;41.8769595011;38.0839965831;39.6406746567;21681935.38;295307010.35;"2023-04-26T23:59:59.999Z"
"2023-04-25T00:00:00.000Z";"2023-04-25T23:59:59.999Z";"2023-04-25T22:04:00.000Z";"2023-04-25T16:14:00.000Z";"2781";39.7650116014;40.4097898485;38.6080011004;40.2818225988;17884400.52;299975993.93;"2023-04-25T23:59:59.999Z"
"2023-04-24T00:00:00.000Z";"2023-04-24T23:59:59.999Z";"2023-04-24T01:22:00.000Z";"2023-04-24T17:04:00.000Z";"2781";39.5879569179;40.2822776955;39.1296666197;39.7712656711;17642144.14;296170146.27;"2023-04-24T23:59:59.999Z"
"2023-04-23T00:00:00.000Z";"2023-04-23T23:59:59.999Z";"2023-04-23T12:36:00.000Z";"2023-04-23T19:04:00.000Z";"2781";40.0986979087;40.1504142156;38.702524746;39.5889064807;18300831.63;294803444.59;"2023-04-23T23:59:59.999Z"
"2023-04-22T00:00:00.000Z";"2023-04-22T23:59:59.999Z";"2023-04-22T16:19:00.000Z";"2023-04-22T01:18:00.000Z";"2781";38.72365645;40.2693438911;38.5313783691;40.0978521843;17636047.25;298593368.57;"2023-04-22T23:59:59.999Z"
"2023-04-21T00:00:00.000Z";"2023-04-21T23:59:59.999Z";"2023-04-21T04:31:00.000Z";"2023-04-21T21:01:00.000Z";"2781";40.4814546947;41.0878550544;38.2623316136;38.7261235974;26544273.11;288218470.57;"2023-04-21T23:59:59.999Z"
"2023-04-20T00:00:00.000Z";"2023-04-20T23:59:59.999Z";"2023-04-20T06:29:00.000Z";"2023-04-20T18:31:00.000Z";"2781";41.4626361305;41.8511824649;40.0827533291;40.4776677409;24309365.89;294157364.02;"2023-04-20T23:59:59.999Z"
"2023-04-19T00:00:00.000Z";"2023-04-19T23:59:59.999Z";"2023-04-19T00:21:00.000Z";"2023-04-19T23:25:00.000Z";"2781";46.2073832606;46.2114087258;40.9115502262;41.4688217121;34091620.41;301360230.59;"2023-04-19T23:59:59.999Z"
"2023-04-18T00:00:00.000Z";"2023-04-18T23:59:59.999Z";"2023-04-18T06:07:00.000Z";"2023-04-18T20:07:00.000Z";"2781";45.4715344823;46.7758386247;45.3367166009;46.2108776937;27964247.33;335821472.19;"2023-04-18T23:59:59.999Z"
"2023-04-17T00:00:00.000Z";"2023-04-17T23:59:59.999Z";"2023-04-17T00:10:00.000Z";"2023-04-17T16:28:00.000Z";"2781";46.3205607329;46.4891331696;44.6602653987;45.4671646709;24432841.63;330416796.61;"2023-04-17T23:59:59.999Z"
"2023-04-16T00:00:00.000Z";"2023-04-16T23:59:59.999Z";"2023-04-16T19:56:00.000Z";"2023-04-16T01:22:00.000Z";"2781";45.1876545167;46.7722841267;44.3950102887;46.3012684782;26995813.92;336478355.76;"2023-04-16T23:59:59.999Z"
"2023-04-15T00:00:00.000Z";"2023-04-15T23:59:59.999Z";"2023-04-15T18:40:00.000Z";"2023-04-15T01:31:00.000Z";"2781";45.1437431563;45.6427101448;44.4679496338;45.1892878707;23033864.29;328397423.67;"2023-04-15T23:59:59.999Z"
"2023-04-14T00:00:00.000Z";"2023-04-14T23:59:59.999Z";"2023-04-14T01:20:00.000Z";"2023-04-14T16:34:00.000Z";"2781";44.3584653544;45.6879492442;43.7504802547;45.1404374602;28058810.16;328042420.31;"2023-04-14T23:59:59.999Z"
"2023-04-13T00:00:00.000Z";"2023-04-13T23:59:59.999Z";"2023-04-13T23:04:00.000Z";"2023-04-13T07:12:00.000Z";"2781";43.0747061868;44.3764160942;42.4697101323;44.3526497406;21867990.86;322317447.21;"2023-04-13T23:59:59.999Z"
"2023-04-12T00:00:00.000Z";"2023-04-12T23:59:59.999Z";"2023-04-12T00:31:00.000Z";"2023-04-12T04:05:00.000Z";"2781";43.5124646085;43.6805000056;42.0026914731;42.8264796794;24989754.11;311226537.4;"2023-04-12T23:59:59.999Z"
"2023-04-11T00:00:00.000Z";"2023-04-11T23:59:59.999Z";"2023-04-11T07:51:00.000Z";"2023-04-11T23:37:00.000Z";"2781";43.7547326818;44.2652356605;43.4481817565;43.5102005258;21667662.47;316195240.71;"2023-04-11T23:59:59.999Z"
"2023-04-10T00:00:00.000Z";"2023-04-10T23:59:59.999Z";"2023-04-10T23:42:00.000Z";"2023-04-10T14:03:00.000Z";"2781";42.8722208965;43.7924248428;42.1107929361;43.7547319528;20225205.09;317972287.76;"2023-04-10T23:59:59.999Z"
"2023-04-09T00:00:00.000Z";"2023-04-09T23:59:59.999Z";"2023-04-09T22:04:00.000Z";"2023-04-09T11:16:00.000Z";"2781";42.1802408823;43.1211628417;41.7452164339;42.8733158959;18958981.68;311566903.3;"2023-04-09T23:59:59.999Z"
"2023-04-08T00:00:00.000Z";"2023-04-08T23:59:59.999Z";"2023-04-08T07:20:00.000Z";"2023-04-08T22:31:00.000Z";"2781";42.657070053;42.6954700057;41.8078914182;42.1763884592;18044875.78;306502225.69;"2023-04-08T23:59:59.999Z"
"2023-04-07T00:00:00.000Z";"2023-04-07T23:59:59.999Z";"2023-04-07T01:34:00.000Z";"2023-04-07T12:06:00.000Z";"2781";43.1207163842;43.4509723456;41.9954970131;42.6553042697;18703262.54;309982579.68;"2023-04-07T23:59:59.999Z"
"2023-04-06T00:00:00.000Z";"2023-04-06T23:59:59.999Z";"2023-04-06T00:02:00.000Z";"2023-04-06T10:49:00.000Z";"2781";43.7726195244;43.7748425694;42.559684511;43.1203282467;21151566.31;313361979.6;"2023-04-06T23:59:59.999Z"
"2023-04-05T00:00:00.000Z";"2023-04-05T23:59:59.999Z";"2023-04-05T06:14:00.000Z";"2023-04-05T16:23:00.000Z";"2781";43.6339317705;44.6632083634;43.1634499206;43.7805878663;23122251.39;318160186.61;"2023-04-05T23:59:59.999Z"
"2023-04-04T00:00:00.000Z";"2023-04-04T23:59:59.999Z";"2023-04-04T22:12:00.000Z";"2023-04-04T05:09:00.000Z";"2781";42.6488937421;43.9855416873;42.141171676;43.6333097226;21495723.65;317089893.96;"2023-04-04T23:59:59.999Z"
"2023-04-03T00:00:00.000Z";"2023-04-03T23:59:59.999Z";"2023-04-03T19:46:00.000Z";"2023-04-03T01:50:00.000Z";"2781";42.2891959068;43.3490776786;41.164633979;42.6493282729;25880627.89;309939151.2;"2023-04-03T23:59:59.999Z"
"2023-04-02T00:00:00.000Z";"2023-04-02T23:59:59.999Z";"2023-04-02T10:47:00.000Z";"2023-04-02T22:23:00.000Z";"2781";43.5999552429;44.2226203941;41.7503729592;42.2866914134;19859008.87;307303814.02;"2023-04-02T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-01T23:59:59.999Z";"2023-04-01T23:24:00.000Z";"2023-04-01T15:04:00.000Z";"2781";43.1418363195;43.7208135813;42.7169502663;43.1398733968;18645443.59;313504017.18;"2023-04-01T23:59:59.999Z"
"2023-03-31T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-31T23:42:00.000Z";"2023-03-31T07:49:00.000Z";"2781";42.3710758848;43.2620164305;41.4646244307;43.1439458245;21818104.65;313533612.13;"2023-03-31T23:59:59.999Z"
"2023-03-30T00:00:00.000Z";"2023-03-30T23:59:59.999Z";"2023-03-30T02:46:00.000Z";"2023-03-30T18:12:00.000Z";"2781";43.6112981673;44.1448781787;41.4955718495;42.3660827917;24995972.66;307880763.23;"2023-03-30T23:59:59.999Z"
"2023-03-29T00:00:00.000Z";"2023-03-29T23:59:59.999Z";"2023-03-29T12:10:00.000Z";"2023-03-29T00:50:00.000Z";"2781";41.7691923471;43.9849138506;41.73188476;43.6115201811;23013520.05;316931546.05;"2023-03-29T23:59:59.999Z"
"2023-03-28T00:00:00.000Z";"2023-03-28T23:59:59.999Z";"2023-03-28T20:01:00.000Z";"2023-03-28T10:55:00.000Z";"2781";41.1379702957;42.2841832179;40.4950495036;41.770360082;16606139.45;303551555.75;"2023-03-28T23:59:59.999Z"
"2023-03-27T00:00:00.000Z";"2023-03-27T23:59:59.999Z";"2023-03-27T00:44:00.000Z";"2023-03-27T15:13:00.000Z";"2781";42.6617895098;42.8527569146;40.1277106503;41.1384574577;22768279.55;298959423.33;"2023-03-27T23:59:59.999Z"
"2023-03-26T00:00:00.000Z";"2023-03-26T23:59:59.999Z";"2023-03-26T14:04:00.000Z";"2023-03-26T00:32:00.000Z";"2781";41.9238794878;43.0040605413;41.8135560351;42.6620034989;15473183.9;310031263.99;"2023-03-26T23:59:59.999Z"
"2023-03-25T00:00:00.000Z";"2023-03-25T23:59:59.999Z";"2023-03-25T15:50:00.000Z";"2023-03-25T20:14:00.000Z";"2781";42.4249635497;42.6550127096;41.6405718386;41.9219295295;15761065.36;304653033.97;"2023-03-25T23:59:59.999Z"
"2023-03-24T00:00:00.000Z";"2023-03-24T23:59:59.999Z";"2023-03-24T08:06:00.000Z";"2023-03-24T17:58:00.000Z";"2781";44.1461373502;44.4063638223;41.8775394194;42.4217350149;22548511.38;308285196.4;"2023-03-24T23:59:59.999Z"
"2023-03-23T00:00:00.000Z";"2023-03-23T23:59:59.999Z";"2023-03-23T15:19:00.000Z";"2023-03-23T02:02:00.000Z";"2781";42.7085295994;44.6519987036;42.1949786233;44.1489816555;21871798.87;320837360.28;"2023-03-23T23:59:59.999Z"
"2023-03-22T00:00:00.000Z";"2023-03-22T23:59:59.999Z";"2023-03-22T00:00:00.000Z";"2023-03-22T19:55:00.000Z";"2781";45.6932755049;45.6932755049;41.7046629888;42.710034177;29618468.37;310380310.23;"2023-03-22T23:59:59.999Z"
"2023-03-21T00:00:00.000Z";"2023-03-21T23:59:59.999Z";"2023-03-21T23:59:00.000Z";"2023-03-21T09:37:00.000Z";"2781";43.7405967173;45.6980777389;42.9178699783;45.6980777389;24906668.41;332094876.97;"2023-03-21T23:59:59.999Z"
"2023-03-20T00:00:00.000Z";"2023-03-20T23:59:59.999Z";"2023-03-20T08:10:00.000Z";"2023-03-20T19:37:00.000Z";"2781";46.1944047619;46.4441861899;43.6894677686;43.735838685;30453109.38;317834987.51;"2023-03-20T23:59:59.999Z"
"2023-03-19T00:00:00.000Z";"2023-03-19T23:59:59.999Z";"2023-03-19T19:35:00.000Z";"2023-03-19T00:00:00.000Z";"2781";44.9225543583;47.4173886476;44.9225543583;46.1977604494;24314296;335726147.18;"2023-03-19T23:59:59.999Z"
"2023-03-18T00:00:00.000Z";"2023-03-18T23:59:59.999Z";"2023-03-18T13:19:00.000Z";"2023-03-18T23:48:00.000Z";"2781";46.7656369583;47.8434087664;44.8399419313;44.92402979;30659937.84;326469752.88;"2023-03-18T23:59:59.999Z"
"2023-03-17T00:00:00.000Z";"2023-03-17T23:59:59.999Z";"2023-03-17T23:55:00.000Z";"2023-03-17T01:10:00.000Z";"2781";43.2921689862;46.7706467208;42.6918430525;46.7640900539;29920944.65;339841750.5;"2023-03-17T23:59:59.999Z"
"2023-03-16T00:00:00.000Z";"2023-03-16T23:59:59.999Z";"2023-03-16T11:56:00.000Z";"2023-03-16T13:25:00.000Z";"2781";42.7616252291;43.7216288714;42.2948081857;43.2886697592;24579353.82;314585342.96;"2023-03-16T23:59:59.999Z"
"2023-03-15T00:00:00.000Z";"2023-03-15T23:59:59.999Z";"2023-03-15T05:26:00.000Z";"2023-03-15T17:04:00.000Z";"2781";46.6895054535;47.9353487166;41.6829707173;42.7439741217;38694235.37;310626956.97;"2023-03-15T23:59:59.999Z"
"2023-03-14T00:00:00.000Z";"2023-03-14T23:59:59.999Z";"2023-03-14T18:38:00.000Z";"2023-03-14T08:17:00.000Z";"2781";44.8893320723;48.4359269635;43.3223822679;46.6990623451;42794145.85;339369184.26;"2023-03-14T23:59:59.999Z"
"2023-03-13T00:00:00.000Z";"2023-03-13T23:59:59.999Z";"2023-03-13T23:03:00.000Z";"2023-03-13T12:50:00.000Z";"2781";42.6206339284;45.2813865333;41.0908123984;44.9145769392;39524267.54;326401057.57;"2023-03-13T23:59:59.999Z"
"2023-03-12T00:00:00.000Z";"2023-03-12T23:59:59.999Z";"2023-03-12T23:59:00.000Z";"2023-03-12T00:47:00.000Z";"2781";38.1974728717;42.6284623847;37.7498549688;42.6284623847;27245427.62;309787515.62;"2023-03-12T23:59:59.999Z"
"2023-03-11T00:00:00.000Z";"2023-03-11T23:59:59.999Z";"2023-03-11T02:07:00.000Z";"2023-03-11T16:10:00.000Z";"2781";38.8099232645;39.7945895149;36.3508313211;38.2046683259;32060632.84;277639131.78;"2023-03-11T23:59:59.999Z"
"2023-03-10T00:00:00.000Z";"2023-03-10T23:59:59.999Z";"2023-03-10T23:19:00.000Z";"2023-03-10T10:43:00.000Z";"2781";38.7136164146;39.0321220845;36.0360854579;38.8080439968;33987701.3;282023954.5;"2023-03-10T23:59:59.999Z"
"2023-03-09T00:00:00.000Z";"2023-03-09T23:59:59.999Z";"2023-03-09T14:52:00.000Z";"2023-03-09T21:01:00.000Z";"2781";41.1359997328;42.3965241267;38.2272048192;38.7038530624;30413544.05;281266783.14;"2023-03-09T23:59:59.999Z"
"2023-03-08T00:00:00.000Z";"2023-03-08T23:59:59.999Z";"2023-03-08T01:40:00.000Z";"2023-03-08T23:57:00.000Z";"2781";45.3942506949;45.8118222693;41.1254648763;41.1347120582;24577474.43;298932204.95;"2023-03-08T23:59:59.999Z"
"2023-03-07T00:00:00.000Z";"2023-03-07T23:59:59.999Z";"2023-03-07T03:07:00.000Z";"2023-03-07T22:13:00.000Z";"2781";46.3545027398;46.892919321;44.5184637145;45.3840142962;20557034.91;329812530.2;"2023-03-07T23:59:59.999Z"
"2023-03-06T00:00:00.000Z";"2023-03-06T23:59:59.999Z";"2023-03-06T16:04:00.000Z";"2023-03-06T02:31:00.000Z";"2781";45.7430478105;46.8030888462;44.9548254437;46.3538300982;20959427.05;336860329.04;"2023-03-06T23:59:59.999Z"
"2023-03-05T00:00:00.000Z";"2023-03-05T23:59:59.999Z";"2023-03-05T05:29:00.000Z";"2023-03-05T23:26:00.000Z";"2781";46.597511762;47.3921824715;45.6095269524;45.7347017782;20772600.33;332361029.43;"2023-03-05T23:59:59.999Z"
"2023-03-04T00:00:00.000Z";"2023-03-04T23:59:59.999Z";"2023-03-04T01:25:00.000Z";"2023-03-04T22:11:00.000Z";"2781";47.5820248912;48.504935658;45.867698814;46.5995820631;24358482.89;338646245.93;"2023-03-04T23:59:59.999Z"
"2023-03-03T00:00:00.000Z";"2023-03-03T23:59:59.999Z";"2023-03-03T00:04:00.000Z";"2023-03-03T02:04:00.000Z";"2781";49.8531127091;49.8885208432;45.037166472;47.5757628529;32875910.13;345740300.1;"2023-03-03T23:59:59.999Z"
"2023-03-02T00:00:00.000Z";"2023-03-02T23:59:59.999Z";"2023-03-02T00:23:00.000Z";"2023-03-02T14:22:00.000Z";"2781";51.7384129598;51.7868697149;48.6757960217;49.8450727806;27381485.02;362231720.28;"2023-03-02T23:59:59.999Z"
"2023-03-01T00:00:00.000Z";"2023-03-01T23:59:59.999Z";"2023-03-01T23:52:00.000Z";"2023-03-01T00:58:00.000Z";"2781";48.8536608121;51.7969654466;48.6215931643;51.7404709565;26634363.73;376005866.92;"2023-03-01T23:59:59.999Z"
"2023-02-28T00:00:00.000Z";"2023-02-28T23:59:59.999Z";"2023-02-28T01:17:00.000Z";"2023-02-28T21:51:00.000Z";"2781";50.2703489533;50.3552721635;48.5358880051;48.864668195;24367946.46;355106971.14;"2023-02-28T23:59:59.999Z"
"2023-02-27T00:00:00.000Z";"2023-02-27T23:59:59.999Z";"2023-02-27T15:16:00.000Z";"2023-02-27T23:59:00.000Z";"2781";51.7628587842;52.5131250209;50.2596097316;50.2596097316;28785818.31;365244223.31;"2023-02-27T23:59:59.999Z"
"2023-02-26T00:00:00.000Z";"2023-02-26T23:59:59.999Z";"2023-02-26T20:43:00.000Z";"2023-02-26T02:14:00.000Z";"2781";50.6044395155;52.1212789556;50.2345645089;51.7758070462;26049558.93;376262659.66;"2023-02-26T23:59:59.999Z"
"2023-02-25T00:00:00.000Z";"2023-02-25T23:59:59.999Z";"2023-02-25T13:45:00.000Z";"2023-02-25T20:47:00.000Z";"2781";50.8334986787;51.2652613876;48.7057853838;50.6152530005;27694724.8;367828737;"2023-02-25T23:59:59.999Z"
"2023-02-24T00:00:00.000Z";"2023-02-24T23:59:59.999Z";"2023-02-24T01:46:00.000Z";"2023-02-24T22:44:00.000Z";"2781";53.4729340023;54.0323326969;49.9125370473;50.8315584774;38099430.52;369400661.78;"2023-02-24T23:59:59.999Z"
"2023-02-23T00:00:00.000Z";"2023-02-23T23:59:59.999Z";"2023-02-23T03:04:00.000Z";"2023-02-23T18:18:00.000Z";"2781";54.2778950086;55.2028442327;52.7291735093;53.4772944582;32136438.72;388627627.3;"2023-02-23T23:59:59.999Z"
"2023-02-22T00:00:00.000Z";"2023-02-22T23:59:59.999Z";"2023-02-22T00:02:00.000Z";"2023-02-22T16:56:00.000Z";"2781";57.5143207846;57.5528518045;52.3255869674;54.2688488709;38430132.54;394379973.53;"2023-02-22T23:59:59.999Z"
"2023-02-21T00:00:00.000Z";"2023-02-21T23:59:59.999Z";"2023-02-21T07:07:00.000Z";"2023-02-21T14:07:00.000Z";"2781";57.8798299241;59.548385174;55.671328993;57.5074275161;56900427.61;417915216.81;"2023-02-21T23:59:59.999Z"
"2023-02-20T00:00:00.000Z";"2023-02-20T23:59:59.999Z";"2023-02-20T23:59:00.000Z";"2023-02-20T01:20:00.000Z";"2781";56.7106221535;57.8640361183;55.7360493059;57.8640361183;50751752.65;420506745.73;"2023-02-20T23:59:59.999Z"
"2023-02-19T00:00:00.000Z";"2023-02-19T23:59:59.999Z";"2023-02-19T14:10:00.000Z";"2023-02-19T07:29:00.000Z";"2781";54.7820647858;63.2761741632;53.4938263991;56.7051866331;130926014.86;412085210.37;"2023-02-19T23:59:59.999Z"
"2023-02-18T00:00:00.000Z";"2023-02-18T23:59:59.999Z";"2023-02-18T16:31:00.000Z";"2023-02-18T00:01:00.000Z";"2781";52.0891020346;55.633885741;52.0646555832;54.7896220585;51122776.61;398164511.45;"2023-02-18T23:59:59.999Z"
