symbol,funding_centrality,borrowing_centrality,date
cTUSD,0.30031668422836416,0.0,2021-10-26
cUNI,0.008091714241570017,0.01194442930662329,2021-10-26
cUSDC,0.6609294019025674,0.10034914153136704,2021-10-26
cUSDT,0.4771013188433725,0.0,2021-10-26
cWBTC,6.451915774659951e-05,0.01175346502825363,2021-10-26
cWBTC2,0.035462286261840316,0.5625574247698557,2021-10-26
cYFI,0.00011310525246233571,7.4240481972551e-05,2021-10-26
cZRX,0.0011312859174289693,0.024321951392640283,2021-10-26
cAAVE,0.00023801939340699124,0.004149953268016145,2021-10-27
cBAT,0.00954801718116872,0.023413935589659787,2021-10-27
cCOMP,0.00920688321511822,0.0790447013312534,2021-10-27
cDAI,0.46371884899042337,0.0269269435106815,2021-10-27
cETH,0.06753796642286261,0.8270883615622554,2021-10-27
cLINK,0.04330409952700852,0.012556177782614739,2021-10-27
cREP,1.3875243273975554e-06,0.0,2021-10-27
cSAI,9.125150931865936e-06,0.0,2021-10-27
cSUSHI,7.080702032670129e-06,0.00010385532021238959,2021-10-27
cTUSD,0.2908025335429261,0.0,2021-10-27
cUNI,0.007458757706855566,0.011571927944436951,2021-10-27
cUSDC,0.6297691576458355,0.09814283998692046,2021-10-27
cUSDT,0.5441265822417526,0.0,2021-10-27
cWBTC,6.198393213506229e-05,0.011698250316316413,2021-10-27
cWBTC2,0.032349519623166414,0.5457173719646549,2021-10-27
cYFI,0.00011229832076535955,0.00010074714781198593,2021-10-27
cZRX,0.0010174227760902273,0.022767923994512877,2021-10-27
cAAVE,0.0002252470300762101,0.004618147566328939,2021-10-28
cBAT,0.008813785564269754,0.02477395460524821,2021-10-28
cCOMP,0.008501655109353962,0.08300585370375624,2021-10-28
cDAI,0.46812361936225916,0.028400992706993915,2021-10-28
cETH,0.06588694487560837,0.876488457487258,2021-10-28
cLINK,0.039576510307277914,0.011612320200621029,2021-10-28
cREP,1.3805049825983485e-06,0.0,2021-10-28
cSAI,9.19279698342651e-06,0.0,2021-10-28
cSUSHI,6.2508270405761215e-06,9.267219377272962e-05,2021-10-28
cTUSD,0.2907442647990865,0.0,2021-10-28
cUNI,0.006892673137594564,0.010876408875714288,2021-10-28
cUSDC,0.631537154711337,0.10075933454072945,2021-10-28
cUSDT,0.5388176569582475,0.0,2021-10-28
cWBTC,6.165773106310741e-05,0.012334418492923119,2021-10-28
cWBTC2,0.03253479976977904,0.4609156139419941,2021-10-28
cYFI,9.870645495845107e-05,6.463140213460834e-05,2021-10-28
cZRX,0.0009834005509086843,0.020865763203061216,2021-10-28
cAAVE,0.00021809133185252632,0.004712719536807462,2021-10-29
cBAT,0.01072264714383912,0.02583197810991097,2021-10-29
cCOMP,0.00898533817676473,0.08465394041969189,2021-10-29
cDAI,0.5108611962700302,0.02734312041578138,2021-10-29
cETH,0.06588537098781712,0.9063730172215093,2021-10-29
cLINK,0.03993365222732098,0.003386631787794865,2021-10-29
cREP,1.3792873887778076e-06,0.0,2021-10-29
cSAI,9.154472546470077e-06,0.0,2021-10-29
cSUSHI,6.362636407294529e-06,9.156879719368388e-05,2021-10-29
cTUSD,0.2850567296596837,0.0,2021-10-29
cUNI,0.007889556125615496,0.010621380136808014,2021-10-29
cUSDC,0.6485816425937033,0.10231729428629639,2021-10-29
cUSDT,0.4790582624137638,0.0,2021-10-29
cWBTC,6.0956772796765386e-05,0.012324207639364369,2021-10-29
cWBTC2,0.03760240712361174,0.3984495615613528,2021-10-29
cYFI,9.436392044858174e-05,0.0005483600639317587,2021-10-29
cZRX,0.0009982699314842066,0.01942052997988013,2021-10-29
cAAVE,4.4426006457592095e-05,0.00446398616054087,2021-10-30
cBAT,0.009715366078324829,0.025658111659255654,2021-10-30
cCOMP,0.00904616471646374,0.08559492373343347,2021-10-30
cDAI,0.500343660269463,0.027066735176785574,2021-10-30
cETH,0.06573111875536516,0.9056981776462381,2021-10-30
cLINK,0.04029641733863846,0.0031200061605843894,2021-10-30
cREP,1.3987265100751018e-06,-0.0,2021-10-30
cSAI,9.524661201419182e-06,-0.0,2021-10-30
cSUSHI,6.447684018582954e-06,9.150667813104013e-05,2021-10-30
cTUSD,0.3005830046423778,-0.0,2021-10-30
cUNI,0.008065084038954269,0.010508816678405817,2021-10-30
cUSDC,0.6724340736889348,0.09840095047112023,2021-10-30
cUSDT,0.4468824119397896,-0.0,2021-10-30
cWBTC,6.245484243868887e-05,0.01229812424393174,2021-10-30
cWBTC2,0.03532379215829031,0.40077449396011366,2021-10-30
cYFI,9.483386681845735e-05,0.0005390489766249889,2021-10-30
cZRX,0.0010825234577329194,0.01996976423603133,2021-10-30
cAAVE,4.4417434798527726e-05,0.004338441392850861,2021-10-31
cBAT,0.016952365095759796,0.026732891967910503,2021-10-31
cCOMP,0.009179422263023217,0.08455184351736507,2021-10-31
cDAI,0.5077972748226243,0.026986166466900968,2021-10-31
cETH,0.06613962732834956,0.9039916605083514,2021-10-31
cLINK,0.04094439861855945,0.0029577109420072163,2021-10-31
cREP,1.4150650260931092e-06,-0.0,2021-10-31
cSAI,9.716113410319421e-06,-0.0,2021-10-31
cSUSHI,6.4975419685176886e-06,9.1673008998746e-05,2021-10-31
cTUSD,0.30692347498198924,-0.0,2021-10-31
cUNI,0.007857458274589883,0.010299910306997142,2021-10-31
cUSDC,0.6827641655854423,0.09757319243887416,2021-10-31
cUSDT,0.41715010326584967,-0.0,2021-10-31
cWBTC,6.312572262002304e-05,0.012217515248107406,2021-10-31
cWBTC2,0.03567416263664707,0.40487945392261565,2021-10-31
cYFI,9.491195246242635e-05,0.000545081034136908,2021-10-31
cZRX,0.0013618126085373366,0.02181813988525036,2021-10-31
cAAVE,0.0007168913217055433,0.0040389036473565424,2021-11-01
cBAT,0.014002722620709585,0.026403710916044914,2021-11-01
cCOMP,0.009826732140644322,0.08621085421048612,2021-11-01
cDAI,0.4956930997744576,0.027093253470823146,2021-11-01
cETH,0.06595615005203954,0.9016157354801022,2021-11-01
cLINK,0.036733844923528144,0.003304094261308203,2021-11-01
cREP,1.3829284796788336e-06,-0.0,2021-11-01
cSAI,9.615557149934534e-06,-0.0,2021-11-01
cSUSHI,6.8475235943212185e-06,9.416411850311799e-05,2021-11-01
cTUSD,0.2992037004138118,-0.0,2021-11-01
cUNI,0.007795846381747969,0.010580034078060392,2021-11-01
cUSDC,0.6686202908356442,0.09947620836149526,2021-11-01
cUSDT,0.45847034390132335,-0.0,2021-11-01
cWBTC,6.227778545840775e-05,0.01230908443041438,2021-11-01
cWBTC2,0.038237175339365395,0.4094691438165794,2021-11-01
cYFI,9.424840997933523e-05,0.0005424793791553856,2021-11-01
cZRX,0.0013165516204010075,0.019341004017682295,2021-11-01
cAAVE,0.0006997203957747211,0.005108279996009175,2021-11-02
cBAT,0.011065152484015649,0.029131169840953566,2021-11-02
cCOMP,0.01082031928354073,0.0894412050188706,2021-11-02
cDAI,0.5606589571148781,0.028268032929342338,2021-11-02
cETH,0.05882965829304486,0.9510149418058815,2021-11-02
cLINK,0.037037916506833767,0.003159839062324754,2021-11-02
cREP,1.4192668951303967e-06,0.0,2021-11-02
cSAI,9.616144038506651e-06,0.0,2021-11-02
cSUSHI,6.634085295293664e-06,0.0002984772831552004,2021-11-02
cTUSD,0.28656810183962944,0.0,2021-11-02
cUNI,0.005640754240393383,0.010105141838999096,2021-11-02
cUSDC,0.6368223399590327,0.10290318964241543,2021-11-02
cUSDT,0.43722623310192715,0.0,2021-11-02
cWBTC,6.344532715306668e-05,0.01311805976263399,2021-11-02
cWBTC2,0.04152892242993776,0.27345538913573064,2021-11-02
cYFI,8.45512313268179e-05,0.0004086318720778131,2021-11-02
cZRX,0.0012497762256130412,0.015674684020396627,2021-11-02
cAAVE,0.000720870444699651,0.005229449605929441,2021-11-03
cBAT,0.010319585079062566,0.029924164830983414,2021-11-03
cCOMP,0.010852649439191087,0.09172003897178345,2021-11-03
cDAI,0.5701741249032883,0.028403993032887785,2021-11-03
cETH,0.06055513346367707,0.9579816092403879,2021-11-03
cLINK,0.03680394569172945,0.0034020547823633324,2021-11-03
cREP,1.4411212494839975e-06,0.0,2021-11-03
cSAI,9.820814227253321e-06,0.0,2021-11-03
cSUSHI,0.0001282145086690969,0.0002954467828530747,2021-11-03
cTUSD,0.29228242948955124,0.0,2021-11-03
cUNI,0.005773896393846403,0.011200779695348013,2021-11-03
cUSDC,0.6540354783981398,0.10276201366456089,2021-11-03
cUSDT,0.3935209274058365,0.0,2021-11-03
cWBTC,6.524695872288177e-05,0.013287026533894677,2021-11-03
cWBTC2,0.039627541651627074,0.24707721873827027,2021-11-03
cYFI,8.673874526233574e-05,0.00040136775255104163,2021-11-03
cZRX,0.0011683492229065727,0.014424729828982316,2021-11-03
cAAVE,0.000750036984876228,0.005211740604083973,2021-11-04
cBAT,0.010881013500917558,0.03007451498878461,2021-11-04
cCOMP,0.011503752726248194,0.09252276515734416,2021-11-04
cDAI,0.5960491289761374,0.027966644932896925,2021-11-04
cETH,0.05985373049528296,0.9607788391985377,2021-11-04
cLINK,0.018460323417292018,0.0033767477496399333,2021-11-04
cREP,1.49762672934418e-06,-0.0,2021-11-04
cSAI,1.0177966124394507e-05,-0.0,2021-11-04
cSUSHI,0.0006516647063156897,0.00010597529429214214,2021-11-04
cTUSD,0.30064695325130625,-0.0,2021-11-04
cUNI,0.005397612378806355,0.011211078955371356,2021-11-04
cUSDC,0.6625960146751358,0.10082195103052542,2021-11-04
cUSDT,0.3310644480923975,-0.0,2021-11-04
cWBTC,6.645055989125015e-05,0.013294627107451912,2021-11-04
cWBTC2,0.03865416230219565,0.23653325085350163,2021-11-04
cYFI,8.737780284596607e-05,0.00033186675494722073,2021-11-04
cZRX,0.0011977710531136726,0.014240238528348286,2021-11-04
cAAVE,0.0007650115237226575,0.005485394425300388,2021-11-05
cBAT,0.010869716547624806,0.03052207673189064,2021-11-05
cCOMP,0.010750462029620588,0.09276406661977686,2021-11-05
cDAI,0.5136059687649608,0.028814637426864277,2021-11-05
cETH,0.05918135143933967,0.9666478808566085,2021-11-05
cLINK,0.020441822603279657,0.0034748616274840323,2021-11-05
cREP,1.4010253859367614e-06,0.0,2021-11-05
cSAI,9.829221787046555e-06,0.0,2021-11-05
cSUSHI,2.57462877042133e-05,0.00021608882957053729,2021-11-05
cTUSD,0.3055620465360727,0.0,2021-11-05
cUNI,0.004538902322607153,0.01077350818248183,2021-11-05
cUSDC,0.6626437175117004,0.09784743253728459,2021-11-05
cUSDT,0.44507785567694325,0.0,2021-11-05
cWBTC,6.397798673313982e-05,0.013384440494099769,2021-11-05
cWBTC2,0.038379960624885,0.21244602063549883,2021-11-05
cYFI,8.752472857176285e-05,0.00030528083649462124,2021-11-05
cZRX,0.0012272665041816182,0.013411722914025655,2021-11-05
cAAVE,0.0007792606222448473,0.0057275028708868615,2021-11-06
cBAT,0.010580834702064957,0.030419357639582343,2021-11-06
cCOMP,0.011528530445898045,0.09295718922315632,2021-11-06
cDAI,0.5273729109166223,0.02932806898532677,2021-11-06
cETH,0.05982018069330421,0.9662724933011143,2021-11-06
cLINK,0.019940440171293972,0.003473787656741594,2021-11-06
cREP,1.441171952190944e-06,0.0,2021-11-06
cSAI,1.0110928465903485e-05,0.0,2021-11-06
cSUSHI,2.0289909400234416e-05,0.00021113739540635045,2021-11-06
cTUSD,0.3093900149259566,0.0,2021-11-06
cUNI,0.004515689128793148,0.010897564384439718,2021-11-06
cUSDC,0.6622703923736403,0.09869474888084111,2021-11-06
cUSDT,0.42646412978572373,0.0,2021-11-06
cWBTC,6.58149285958912e-05,0.013572302679016398,2021-11-06
cWBTC2,0.037926315115039785,0.21358516576327172,2021-11-06
cYFI,9.765203963265682e-05,0.0003120370114480563,2021-11-06
cZRX,0.001245062259967358,0.013553688632575505,2021-11-06
cAAVE,0.0007450610742807161,0.0057742331502982115,2021-11-07
cBAT,0.010293303239348758,0.031189526809778465,2021-11-07
cCOMP,0.01155235937422451,0.09575730081318135,2021-11-07
cDAI,0.5041966484719127,0.029822572643538506,2021-11-07
cETH,0.05662781049244403,0.9714708673189297,2021-11-07
cLINK,0.02038866055869765,0.0031635272242464684,2021-11-07
cREP,1.372618328980089e-06,-0.0,2021-11-07
cSAI,9.64692555891795e-06,-0.0,2021-11-07
cSUSHI,1.972002180203883e-05,0.00023585954918680104,2021-11-07
cTUSD,0.29429434473464555,-0.0,2021-11-07
cUNI,0.004353407887788146,0.010881633423889746,2021-11-07
cUSDC,0.6288420596325933,0.09898093519689831,2021-11-07
cUSDT,0.5084380800743071,-0.0,2021-11-07
cWBTC,6.292551030677784e-05,0.013830543925694766,2021-11-07
cWBTC2,0.03663603649122809,0.18679178764237087,2021-11-07
cYFI,9.264545593798865e-05,0.00025339270490726886,2021-11-07
cZRX,0.001194203666495881,0.01308281334358828,2021-11-07
cAAVE,0.0007315648492172022,0.005728309284718295,2021-11-08
cBAT,0.010083850539473235,0.03092161314069285,2021-11-08
cCOMP,0.011378191202020937,0.09506538387881736,2021-11-08
cDAI,0.5049436938598247,0.02932816902383353,2021-11-08
cETH,0.05855892725165934,0.9668022882405962,2021-11-08
cLINK,0.021039507527611204,0.002635231301984375,2021-11-08
cREP,1.3462234483789238e-06,-0.0,2021-11-08
cSAI,9.509070043820934e-06,-0.0,2021-11-08
cSUSHI,1.955345771912457e-05,0.0002299058576104684,2021-11-08
cTUSD,0.28722880359241076,-0.0,2021-11-08
cUNI,0.00444816333712987,0.010949079917303898,2021-11-08
cUSDC,0.6320719689912968,0.10107077422284423,2021-11-08
cUSDT,0.5072705084615375,-0.0,2021-11-08
cWBTC,6.231369012755932e-05,0.013716161377135523,2021-11-08
cWBTC2,0.039604419072512304,0.20902566862213967,2021-11-08
cYFI,9.547602168236159e-05,0.0002516907245875055,2021-11-08
cZRX,0.0011561732534390956,0.013590416774690752,2021-11-08
cAAVE,0.0007165999423134374,0.005635071841906297,2021-11-09
cBAT,0.011489120598859611,0.034075224272737445,2021-11-09
cCOMP,0.011370923599651316,0.09351677121026399,2021-11-09
cDAI,0.5437642427436735,0.030609732602858923,2021-11-09
cETH,0.05897873527749187,0.9660479761016486,2021-11-09
cLINK,0.021152087233280704,0.0026988229889129928,2021-11-09
cREP,1.3589419016270044e-06,-0.0,2021-11-09
cSAI,9.471576265011707e-06,-0.0,2021-11-09
cSUSHI,1.9471059618968803e-05,0.00022909610424996752,2021-11-09
cTUSD,0.2791709255168796,-0.0,2021-11-09
cUNI,0.004352436431731514,0.010740168998898068,2021-11-09
cUSDC,0.6319228347677064,0.10417268858036041,2021-11-09
cUSDT,0.47036730922934333,-0.0,2021-11-09
cWBTC,6.287039073023191e-05,0.013651022855016303,2021-11-09
cWBTC2,0.04005233803025811,0.21102728135631893,2021-11-09
cYFI,9.578080032648824e-05,0.00025157708589123397,2021-11-09
cZRX,0.0011434879332465969,0.013510259027978965,2021-11-09
cAAVE,0.0007452843430881156,0.0059422841117167564,2021-11-10
cBAT,0.01083472034730217,0.03449981263761805,2021-11-10
cCOMP,0.010567488658810333,0.09511562063275684,2021-11-10
cDAI,0.5434528919900238,0.031502600225709686,2021-11-10
cETH,0.059309690390789406,0.9671135387386799,2021-11-10
cLINK,0.022173821476403052,0.002878351296764225,2021-11-10
cREP,1.4086956285197826e-06,0.0,2021-11-10
cSAI,9.869437812301525e-06,0.0,2021-11-10
cSUSHI,1.9481056721421663e-05,0.00023066369888641685,2021-11-10
cTUSD,0.2887908709880192,0.0,2021-11-10
cUNI,0.0042075074980937165,0.011357458931396936,2021-11-10
cUSDC,0.6304927844882865,0.10326660489597617,2021-11-10
cUSDT,0.46761818614958833,0.0,2021-11-10
cWBTC,6.595334305525983e-05,0.014210819375835591,2021-11-10
cWBTC2,0.028509715371658063,0.205501872200067,2021-11-10
cYFI,9.861085042078298e-05,0.0002589116458540022,2021-11-10
cZRX,0.0011874366691203423,0.013860183770858769,2021-11-10
cAAVE,0.0007235336589123769,0.004013393547846301,2021-11-11
cBAT,0.010779980692772653,0.03482344273895022,2021-11-11
cCOMP,0.010158492933931527,0.06398169225689533,2021-11-11
cDAI,0.5483803235661922,0.031410256493440286,2021-11-11
cETH,0.05952604294744277,0.9711420470056255,2021-11-11
cLINK,0.022512652279675624,0.0028211384604207353,2021-11-11
cREP,1.4250731691289266e-06,0.0,2021-11-11
cSAI,1.0023580981540665e-05,0.0,2021-11-11
cSUSHI,1.9111233061330384e-05,0.00023239302632145544,2021-11-11
cTUSD,0.2930320890879491,0.0,2021-11-11
cUNI,0.00399400987609115,0.010794606878717585,2021-11-11
cUSDC,0.636783178386368,0.10319468107911087,2021-11-11
cUSDT,0.4503788442637704,0.0,2021-11-11
cWBTC,6.776335957831375e-05,0.014319169658899136,2021-11-11
cWBTC2,0.028102863358511213,0.19858819752744578,2021-11-11
cYFI,9.858694656328337e-05,0.00026097503375374696,2021-11-11
cZRX,0.0012092419569064952,0.012570854959606397,2021-11-11
cAAVE,0.0006942001354178066,0.003917018945016624,2021-11-12
cBAT,0.010566092381490814,0.03490632225201803,2021-11-12
cCOMP,0.01113503686377651,0.06415051361979672,2021-11-12
cDAI,0.5471713177657406,0.02996525361785614,2021-11-12
cETH,0.05743245491625133,0.9717225665364397,2021-11-12
cLINK,0.022637957354265163,0.002834811398715664,2021-11-12
cREP,1.4290069843254692e-06,0.0,2021-11-12
cSAI,1.009034271376798e-05,0.0,2021-11-12
cSUSHI,1.8244031560476922e-05,0.00025383349653195874,2021-11-12
cTUSD,0.2941868265661401,0.0,2021-11-12
cUNI,0.0038795031475025218,0.010687929678193193,2021-11-12
cUSDC,0.6293128600250864,0.10188477281771972,2021-11-12
cUSDT,0.461719865130684,0.0,2021-11-12
cWBTC,6.754669945348278e-05,0.01438480860841347,2021-11-12
cWBTC2,0.02782159863226017,0.19656363210482217,2021-11-12
cYFI,9.588276549105862e-05,0.00026301447774846796,2021-11-12
cZRX,0.0012518360219527644,0.012694950555241665,2021-11-12
cAAVE,0.0007046194249615888,0.0037365999306685797,2021-11-13
cBAT,0.011209483759038675,0.03376439346373337,2021-11-13
cCOMP,0.008471354823949525,0.06220505238934041,2021-11-13
cDAI,0.5621060844164598,0.029721769056410764,2021-11-13
cETH,0.06041682765525416,0.9723520141465811,2021-11-13
cLINK,0.022260074161177108,0.00268193034799099,2021-11-13
cREP,1.4589387335917858e-06,0.0,2021-11-13
cSAI,1.0243604939641152e-05,0.0,2021-11-13
cSUSHI,5.57158077227042e-06,0.0002473733634982189,2021-11-13
cTUSD,0.30090959672442386,0.0,2021-11-13
cUNI,0.004534214389812412,0.009390322547576506,2021-11-13
cUSDC,0.6514710852659464,0.10316507148663533,2021-11-13
cUSDT,0.40485679184573475,0.0,2021-11-13
cWBTC,6.827327127920367e-05,0.014243372140228331,2021-11-13
cWBTC2,0.02829506911887964,0.19376781834061216,2021-11-13
cYFI,9.876762995835267e-05,0.000260649777062263,2021-11-13
