time,count,max_block,fee_total_usd,gas_used,gas_fee_usd
2022-05-05,6295,14720258,19065266.6322,97083472030,0.00019638014827393682
2022-05-06,6305,14726563,14915657.8696,97201691297,0.000153450600196093
2022-05-07,6258,14732821,8880989.2984,96599994965,9.193571181466158e-05
2022-05-08,6333,14739154,7407081.4471,97690614472,7.582183290722377e-05
2022-05-09,6195,14745349,15970665.1143,95680347070,0.00016691688108756356
2022-05-10,6208,14751557,13697690.4147,95488713295,0.00014344826673266358
2022-05-11,6338,14757895,33928032.2714,97702640687,0.000347258088756186
2022-05-12,6188,14764083,43987192.2876,95283705200,0.000461644435376134
2022-05-13,6367,14770450,15358854.7927,98031701993,0.00015667232620113753
2022-05-14,6237,14776687,7916393.12,96220147419,8.227375796388354e-05
2022-05-15,6289,14782976,5442220.0338,96964340072,5.6125994667306855e-05
2022-05-16,6288,14789264,5885972.5305,97122482695,6.0603604512295055e-05
2022-05-17,6285,14795549,7372006.1501,96997012197,7.6002404436206e-05
2022-05-18,6246,14801795,6136603.6154,96468231165,6.361268928942945e-05
2022-05-19,6112,14807907,5431192.8858,94253163207,5.762345475739573e-05
2022-05-20,6154,14814061,6155826.7385,95009534679,6.479167337571041e-05
2022-05-21,6160,14820221,4641554.5552,95175945024,4.8768147813290055e-05
2022-05-22,6122,14826343,4712293.0116,94638839114,4.9792379700723805e-05
2022-05-23,6219,14832562,5629667.1983,95841970142,5.873905962032139e-05
2022-05-24,6074,14838636,5947390.0876,93837095529,6.337994642813706e-05
2022-05-25,6165,14844801,7050317.7425,95176835979,7.407598361491651e-05
2022-05-26,6092,14850893,9286681.9577,94097522333,9.869209865946875e-05
2022-05-27,6218,14857111,7751278.1724,95872773180,8.084962930869921e-05
2022-05-28,6166,14863277,3837831.4722,95084172922,4.0362463638909414e-05
2022-05-29,6157,14869434,4016581.5073,95178248082,4.220062449394476e-05
2022-05-30,6096,14875530,6289733.7909,94130139895,6.681955214255554e-05
2022-05-31,6146,14881676,10488252.2123,94904786888,0.00011051341619551291
2022-06-01,6119,14887795,10741554.3706,94443574533,0.00011373515269529258
2022-06-02,6159,14893954,10913359.3415,95057221028,0.00011480831464960843
2022-06-03,6135,14900089,10954737.9541,94755078757,0.00011561109016851217
2022-06-04,5898,14905987,9686866.8695,91089869697,0.00010634406330497838
2022-06-05,5939,14911926,9405436.4031,91697428958,0.00010257033932115975
2022-06-06,5794,14917720,9016290.6924,89469322378,0.00010077522051979968
2022-06-07,5957,14923677,10359821.5256,92030193176,0.00011256981179847915
2022-06-08,5883,14929560,12253643.0635,90719260050,0.00013507212312739757
2022-06-09,5808,14935368,11709909.2479,89826067674,0.00013036203800435777
2022-06-10,5897,14941265,9716243.2658,90849109233,0.00010694924086576156
2022-06-11,5866,14947131,6195332.5129,90599999081,6.838115425764108e-05
2022-06-12,5839,14952970,5226392.7678,89982242315,5.808249087085444e-05
2022-06-13,5835,14958805,12681377.4719,89875295152,0.00014109970321046338
2022-06-14,5747,14964552,7197183.2891,88530537850,8.129605290882122e-05
2022-06-15,5750,14970302,7888469.0822,88606494004,8.902811437098377e-05
2022-06-16,5820,14976122,4974251.4561,89730543543,5.543543212480683e-05
2022-06-17,5870,14981992,4208027.5838,90475501756,4.651013260085003e-05
2022-06-18,5816,14987808,5478551.7092,89568888054,6.116578901701947e-05
2022-06-19,5711,14993519,2972105.734,88054100581,3.375317803928952e-05
2022-06-20,5871,14999390,3153322.6419,90402319243,3.4880992747806824e-05
2022-06-21,5465,15004855,4041471.1768,84351907708,4.791203052324926e-05
2022-06-22,5355,15010210,3576998.7769,82629682457,4.3289513774441155e-05
2022-06-23,5309,15015519,4572797.7908,81842123862,5.5873400823645886e-05
2022-06-24,5366,15020885,4369302.8869,82845054114,5.274066066620664e-05
2022-06-25,5347,15026232,3831455.4341,82405792759,4.649497694058098e-05
2022-06-26,5310,15031542,4000968.7451,81901843358,4.885077772439652e-05
2022-06-27,5411,15036953,5217755.768,83568687998,6.24367319028016e-05
2022-06-28,5312,15042265,4833719.8991,81996079325,5.895062226013329e-05
2022-06-29,5332,15047597,5694851.3268,82160335170,6.931387651981508e-05
2022-06-30,5628,15053225,5224656.9279,86816871301,6.018020287538074e-05
2022-07-01,6455,15059680,3822755.5843,99406440441,3.84558140030061e-05
2022-07-02,6488,15066168,1999845.7087,100084933083,1.9981486194745584e-05
2022-07-03,6540,15072708,2243588.4904,101012127358,2.2211080481934937e-05
2022-07-04,6435,15079143,2819947.0179,99441600929,2.835781998233722e-05
2022-07-05,6477,15085620,3752078.744,99995256164,3.752256744906277e-05
2022-07-06,6480,15092100,3857290.549,100070200552,3.854584609326945e-05
2022-07-07,6419,15098519,4729610.086,99021803505,4.776331998195916e-05
2022-07-08,6553,15105072,3730946.489,101102471493,3.69026239804466e-05
2022-07-09,6414,15111486,3534561.1144,99009979795,3.569903884152186e-05
2022-07-10,6495,15117981,2557340.7982,100203056913,2.552158464008117e-05
2022-07-11,6484,15124465,3768224.5185,100179941352,3.761456103532417e-05
2022-07-12,6511,15130976,3032041.67,100441517780,3.018713513112346e-05
2022-07-13,6412,15137388,3429989.1177,98866166449,3.469325494146024e-05
2022-07-14,6540,15143928,4231737.8766,101052361072,4.1876684836536164e-05
2022-07-15,6436,15150364,4112301.3392,99137952483,4.1480595838462265e-05
2022-07-16,6448,15156812,3292916.8045,99553335089,3.307691100008006e-05
2022-07-17,6426,15163238,3379743.7149,99066134623,3.411603498775586e-05
2022-07-18,6456,15169694,4651429.6844,99662588884,4.667177259276222e-05
2022-07-19,6476,15176170,5563515.0607,99932278005,5.5672853373978285e-05
2022-07-20,6443,15182613,5150084.8818,99163183692,5.193545315967385e-05
2022-07-21,6474,15189087,3700196.5294,100029660672,3.6990993516743454e-05
2022-07-22,6468,15195555,2989964.8682,99713781848,2.9985472547393615e-05
2022-07-23,6456,15202011,2425027.6332,99642539189,2.4337272543810387e-05
2022-07-24,6401,15208412,2023798.2687,98841065581,2.0475277727975345e-05
2022-07-25,6395,15214807,3632161.2098,99004216225,3.668693464069691e-05
2022-07-26,6380,15221187,3760517.9255,98326560638,3.8245189306933645e-05
2022-07-27,6433,15227620,3504370.4501,99355794116,3.5270921854930505e-05
2022-07-28,6438,15234058,4384841.2222,99217405154,4.419427433517417e-05
2022-07-29,6423,15240481,3325089.1366,99079281547,3.355988340531805e-05
2022-07-30,6421,15246902,2032969.7059,99101298131,2.0514057275139408e-05
2022-07-31,6403,15253305,1898692.6255,98952796744,1.9187862172426444e-05
2022-08-01,6441,15259746,3988125.1318,99547144706,4.0062677272948685e-05
2022-08-02,6446,15266192,2849696.8117,99407632790,2.8666780726184517e-05
2022-08-03,6355,15272547,2541102.6832,98123247291,2.589705042744823e-05
2022-08-04,6389,15278936,2687348.2952,98522402092,2.7276520244508048e-05
2022-08-05,6511,15285447,2780443.1098,100559525897,2.764972373326344e-05
2022-08-06,6385,15291832,1927696.3925,98573159936,1.9555996721131633e-05
2022-08-07,6450,15298282,2015250.4004,99818611999,2.0189124653628615e-05
2022-08-08,6423,15304705,3485293.8772,99327799272,3.508880598125249e-05
2022-08-09,6345,15311050,3823088.1705,97728945314,3.911930245657046e-05
2022-08-10,6375,15317425,5363952.6786,98568212618,5.441868667526658e-05
2022-08-11,6314,15323739,4791302.7782,97355434730,4.921453837156523e-05
2022-08-12,6343,15330082,3791520.5701,97960064112,3.8704757948760295e-05
2022-08-13,6380,15336462,2518446.1019,98493844066,2.5569578746590577e-05
2022-08-14,6318,15342780,2728028.0621,97678979135,2.7928507098028242e-05
2022-08-15,6270,15349050,4385326.1157,96697305915,4.53510682040598e-05
2022-08-16,6381,15355431,2795054.8585,98528466853,2.836799300521031e-05
2022-08-17,6287,15361718,2888802.1112,97154210321,2.9734193728252475e-05
2022-08-18,6344,15368062,2728280.8977,98028776281,2.7831428700888487e-05
2022-08-19,6256,15374318,3705644.854,96577110972,3.836980436362768e-05
2022-08-20,6353,15380671,2311387.0045,98009097771,2.3583392328542772e-05
2022-08-21,6363,15387034,1574101.6305,98386295310,1.5999196082546346e-05
2022-08-22,6264,15393298,2711628.3062,97005686170,2.795329236110902e-05
2022-08-23,6353,15399651,2470181.3942,98040394501,2.5195547271842165e-05
2022-08-24,6256,15405907,2446478.8022,96811556726,2.5270524356137805e-05
2022-08-25,6210,15412117,2899203.6026,95881269469,3.023743447136315e-05
2022-08-26,6237,15418354,2865602.1684,96499043968,2.969565345487009e-05
2022-08-27,6236,15424590,1611985.9579,96124553471,1.6769762768118587e-05
2022-08-28,6239,15430829,1570923.5616,96593800009,1.626319247667688e-05
2022-08-29,6327,15437156,2732650.4897,97680006048,2.7975535631694925e-05
2022-08-30,6211,15443367,3442586.2117,96006677870,3.585777873036614e-05
2022-08-31,6250,15449617,3682524.0042,96471876406,3.817199521135227e-05
2022-09-01,6262,15455879,3452336.6872,96644833871,3.5721895821230596e-05
2022-09-02,6293,15462172,2521739.9279,97130733077,2.5962327761913428e-05
2022-09-03,6200,15468372,1524889.6681,95883189919,1.590361844853298e-05
2022-09-04,6269,15474641,1652530.8061,97109223152,1.7017238450289936e-05
2022-09-05,6171,15480812,2064541.6319,95442665771,2.1631223470366493e-05
2022-09-06,6259,15487071,2995214.4633,96698543946,3.097476281517369e-05
2022-09-07,6218,15493289,3643027.5316,95850417183,3.8007424888351205e-05
2022-09-08,6292,15499581,4079578.9073,97284259259,4.1934624762254005e-05
2022-09-09,6065,15505646,3792197.0879,93636701102,4.049904624223249e-05
2022-09-10,6044,15511690,2375574.9095,93330675556,2.5453313129343145e-05
2022-09-11,6066,15517756,2098980.3346,93722612993,2.23956659718479e-05
2022-09-12,6047,15523803,3403422.5048,93421775515,3.643071956230953e-05
2022-09-13,6064,15529867,3710477.3405999998,93677408394,3.9609094702898016e-05
2022-09-14,5909,15535776,2429046.9501,91262167192,2.661614363145355e-05
2022-09-15,6727,15542503,3760280.6351,103067634872,3.648362203877002e-05
2022-09-16,7092,15549595,2112036.7471,108453581716,1.9474107850404114e-05
2022-09-17,7130,15556725,1371351.1407,109100642086,1.2569597341315505e-05
2022-09-18,7130,15563855,1736437.8084,109110713999,1.5914457386979562e-05
2022-09-19,7125,15570980,1940206.0072,109013376094,1.7797871020222327e-05
2022-09-20,7138,15578118,2242591.0977,109254223109,2.0526356179958618e-05
2022-09-21,7054,15585172,2482230.5,108040126300,2.2975079583926772e-05
2022-09-22,7152,15592324,1801048.6565,109307438549,1.6476908437412808e-05
2022-09-23,7167,15599491,1764128.0356,109526146952,1.6106912227754453e-05
2022-09-24,7168,15606659,1210227.2287,109572454063,1.1044995195637084e-05
2022-09-25,7168,15613827,1461395.074,109579680394,1.3336369194959053e-05
2022-09-26,7148,15620975,2165223.7482,109346730346,1.9801449401812915e-05
2022-09-27,7141,15628116,3082946.5562,109297797714,2.8206849732390392e-05
2022-09-28,7162,15635278,2722052.0582,109543773900,2.4848989233152573e-05
2022-09-29,7154,15642432,2566200.7858,109491231482,2.343750043784899e-05
2022-09-30,7162,15649594,2718587.3582,109541453283,2.4817886532658448e-05
2022-10-01,7137,15656731,1597842.7551,109108987097,1.4644465113396085e-05
2022-10-02,7175,15663906,1162588.0765,109719958621,1.059595802907535e-05
2022-10-03,7157,15671063,2429440.4741,109492675920,2.2188155086053908e-05
2022-10-04,7132,15678195,2493425.4883,109037577801,2.2867579586650835e-05
2022-10-05,7148,15685343,2800881.276,109349771260,2.561396556871042e-05
2022-10-06,7157,15692500,2239338.9386,109416859323,2.0466123342011145e-05
2022-10-07,7146,15699646,2004128.2165,109336193777,1.8329961445224457e-05
2022-10-08,7169,15706815,3058625.4702,109875585715,2.7837171017532446e-05
2022-10-09,7162,15713977,4417684.1928,109771966121,4.024419302037874e-05
2022-10-10,7165,15721142,5377651.3601,109776077729,4.898746130623834e-05
2022-10-11,7164,15728306,4078750.3096,109645622117,3.719939046218983e-05
2022-10-12,7164,15735470,3069078.0546,109724089651,2.7970868241986176e-05
2022-10-13,7157,15742627,3701151.2238,109491056408,3.380322873137951e-05
2022-10-14,7162,15749789,2870661.8048,109650526022,2.618010062463392e-05
2022-10-15,7167,15756956,2673364.5866,110059417811,2.4290193785967927e-05
2022-10-16,7157,15764113,2347051.1433,109674126042,2.140022654387226e-05
2022-10-17,7154,15771267,3657310.8789,109416569916,3.3425566911005776e-05
2022-10-18,7168,15778435,4025436.5876,109592138248,3.6731070786215476e-05
2022-10-19,7154,15785589,4355169.2605,109295399508,3.9847690571653186e-05
2022-10-20,7165,15792754,4954095.9149,109441214403,4.5267186972700464e-05
2022-10-21,7165,15799919,4802384.1181,109473590504,4.3867969397829586e-05
2022-10-22,7166,15807085,2973302.3635,109532890949,2.714529250291047e-05
2022-10-23,7163,15814248,2390806.6874,109393735408,2.185506033305413e-05
2022-10-24,7120,15821368,3296455.2452,108818290541,3.0293209246454557e-05
2022-10-25,7152,15828520,3574846.8943,109125581993,3.275901790406316e-05
2022-10-26,7166,15835686,3560239.6291,109177175297,3.260974301098106e-05
2022-10-27,7162,15842848,3208411.2421,109210512012,2.9378227269435942e-05
2022-10-28,7152,15850000,3248082.7369,108947947242,2.981316141446167e-05
2022-10-29,7150,15857150,2726041.394,108970962293,2.50162184185384e-05
2022-10-30,7168,15864318,1979878.9836,109228337759,1.812605615191526e-05
2022-10-31,7161,15871479,4061612.5754,109121771246,3.722091869498392e-05
2022-11-01,7137,15878616,2958552.2998,108217436083,2.7338961325334547e-05
2022-11-02,7156,15885772,3414873.4711,108793115483,3.138869087385964e-05
2022-11-03,7155,15892927,4822389.2705,108621510684,4.439626405610597e-05
2022-11-04,7168,15900095,3687320.7045,108693965561,3.392387687272891e-05
2022-11-05,7157,15907252,2642695.277,108844393697,2.427957184783178e-05
2022-11-06,7168,15914420,2571106.2244,108919468315,2.3605570832977677e-05
2022-11-07,7168,15921588,3565734.7162,108677009832,3.281038668355106e-05
2022-11-08,7165,15928753,9090216.7361,108583604518,8.371629194344075e-05
2022-11-09,7146,15935899,8964351.3938,108299939601,8.277337389869815e-05
2022-11-10,7161,15943060,5358452.9775,108380276878,4.944121875174603e-05
2022-11-11,7151,15950211,4087519.1293,108339796458,3.7728694929610705e-05
2022-11-12,7168,15957379,2718606.408,108818069599,2.4983042044563e-05
2022-11-13,7172,15964551,2616395.2913,108824189684,2.404240545137437e-05
2022-11-14,7167,15971718,3074861.6312,108646738930,2.8301462717450753e-05
2022-11-15,7151,15978869,3087135.9442,108221063048,2.8526202360724753e-05
2022-11-16,7150,15986019,2751515.6628,108477331176,2.5364890829917075e-05
2022-11-17,7159,15993178,2646820.4141,108537491636,2.4386231653266766e-05
2022-11-18,7159,16000337,2280181.2159,108729791976,2.0971080459744705e-05
2022-11-19,7165,16007502,1888667.2795,108999121607,1.7327362382879132e-05
2022-11-20,7163,16014665,1982054.3114,108789806026,1.8219117983594004e-05
2022-11-21,7163,16021828,2052393.8106,108637372869,1.8892152455443413e-05
2022-11-22,7150,16028978,2235113.977,108480845803,2.0603766134520576e-05
2022-11-23,7137,16036115,1977621.603,108342267119,1.8253463358190924e-05
2022-11-24,7166,16043281,1889146.7597,109069581517,1.7320564848830473e-05
2022-11-25,7156,16050437,1723223.6685,108956986790,1.5815632565365292e-05
2022-11-26,7159,16057596,1647443.992,108952605574,1.5120739731929268e-05
2022-11-27,7159,16064755,1599263.638,108992617864,1.4673137221050573e-05
2022-11-28,7175,16071930,2173588.8806,108897457661,1.995995983089363e-05
2022-11-29,7152,16079082,1792334.1026,108489365793,1.652082754377799e-05
2022-11-30,7151,16086233,2084645.7934,108391371349,1.9232580669985522e-05
2022-12-01,7163,16093396,2171280.4304,108779963075,1.9960297549494272e-05
2022-12-02,7167,16100563,2072055.114,108792905931,1.9045866054117213e-05
2022-12-03,7163,16107726,1950951.9972,108868247657,1.7920303111212594e-05
2022-12-04,7154,16114880,1826720.368,108904070646,1.677366472312938e-05
2022-12-05,7144,16122024,2284336.7715,108517515412,2.1050396913597184e-05
2022-12-06,7170,16129194,2439068.0881,108837484998,2.241018421313962e-05
2022-12-07,7075,16136269,2759207.1058,107539500950,2.5657614936142217e-05
2022-12-08,7161,16143430,2427245.8653,108939415612,2.2280694748215924e-05
2022-12-09,7152,16150582,4680106.0544,108331369174,4.320176224194945e-05
2022-12-10,7165,16157747,2390358.4552,108895780541,2.195088224102507e-05
2022-12-11,7160,16164907,2433891.54,108984491809,2.2332457578143313e-05
2022-12-12,7156,16172063,2648182.507,108625632250,2.4378983598505134e-05
2022-12-13,7151,16179214,2993128.5689,108260607320,2.7647439294819577e-05
2022-12-14,7163,16186377,2704494.3425,108590109025,2.4905531146279275e-05
2022-12-15,7156,16193533,2869427.3149,108492965775,2.644804936801904e-05
2022-12-16,7160,16200693,3103484.9197,108372601275,2.863717289414118e-05
2022-12-17,7163,16207856,2083637.7027,108572437709,1.9191221516870107e-05
2022-12-18,7162,16215018,2061768.8813,108807787862,1.89487252871543e-05
2022-12-19,7164,16222182,2197309.385,108700457741,2.0214352640864836e-05
2022-12-20,7168,16229350,2375659.5613,108487225322,2.1898058082403947e-05
2022-12-21,7163,16236513,2340301.4876,108563342135,2.1557014012057618e-05
2022-12-22,7178,16243691,2268947.7972,108911616707,2.0832927338725012e-05
2022-12-23,7180,16250871,2120791.4484,108881359150,1.9478003075607273e-05
2022-12-24,7166,16258037,1732753.0031,109058033654,1.5888357281384437e-05
2022-12-25,7176,16265205,1701299.1035,109307286943,1.5564370419212483e-05
2022-12-26,7162,16272367,1810990.1478,108872724671,1.663401144108949e-05
2022-12-27,7156,16279523,2291370.3245,108656647519,2.1088174325453258e-05
2022-12-28,7173,16286696,2447232.4156,108841680311,2.2484331449196418e-05
2022-12-29,7161,16293857,2471024.8239,108700723789,2.2732367713544667e-05
2022-12-30,7166,16301023,2557922.0522,108806086964,2.3508997736921866e-05
2022-12-31,7166,16308189,2371856.4718,108974810629,2.1765180945116593e-05
2023-01-01,7172,16315361,2166078.2583,109416864544,1.9796566711422725e-05
2023-01-02,7171,16322532,2485837.6301,108874501515,2.2832137879019526e-05
2023-01-03,7168,16329700,2780220.9570999998,108801053845,2.5553253933190336e-05
2023-01-04,7170,16336870,3877366.5556,108692832217,3.56726977898508e-05
2023-01-05,7153,16344023,3247038.6828,108340300221,2.997073735421138e-05
2023-01-06,7160,16351183,3169602.2807,108507163127,2.9210995747720392e-05
2023-01-07,7163,16358346,2451229.803,108848348035,2.2519678499960432e-05
2023-01-08,7165,16365511,2878380.2051,108934894219,2.6422940286822842e-05
2023-01-09,7167,16372678,3603201.2383,108487247175,3.321313179315631e-05
2023-01-10,7166,16379844,3431005.0272,108546981800,3.160847929905316e-05
2023-01-11,7155,16386999,3614768.3205,108341853491,3.336446815357723e-05
2023-01-12,7156,16394155,3782446.7075,108298134693,3.492624058782135e-05
2023-01-13,7162,16401317,4339020.1447,108415246629,4.0022231924152217e-05
2023-01-14,7170,16408487,4369820.4652,108511834059,4.0270450712537434e-05
2023-01-15,7146,16415633,3718001.2911,108296985205,3.433153087375458e-05
2023-01-16,7160,16422793,4469361.8632,108392695584,4.123305393522964e-05
2023-01-17,7171,16429964,4409422.0439,108533581326,4.0627260153293136e-05
2023-01-18,7165,16437129,5206701.6403,108422817169,4.802219473954684e-05
2023-01-19,7160,16444289,3868357.1902,108403070550,3.568494112365344e-05
2023-01-20,7168,16451457,4074865.5555,108678906123,3.749453965692451e-05
2023-01-21,7163,16458620,3669541.426,108545506698,3.380647930650466e-05
2023-01-22,7160,16465780,3178273.3121,108891672082,2.918747826469803e-05
2023-01-23,7165,16472945,3786327.4785,108832752249,3.479033103782221e-05
2023-01-24,7166,16480111,4989543.3314,108630100527,4.593149879447869e-05
2023-01-25,7158,16487269,4133067.2318,108543093004,3.807766222073375e-05
2023-01-26,7166,16494435,4428742.0589,108499288876,4.08181666882762e-05
2023-01-27,7153,16501588,4243181.5771,108403225441,3.91425767991508e-05
2023-01-28,7169,16508757,3119075.5549,108897299392,2.8642359106374118e-05
2023-01-29,7159,16515916,3768976.2116,108677977525,3.468022038533975e-05
2023-01-30,7168,16523084,3783423.3628,108519642064,3.486394988815672e-05
2023-01-31,7163,16530247,4872270.6912,108506882047,4.490287251171373e-05
2023-02-01,7159,16537406,5142177.9933,108362374217,4.7453537544337873e-05
2023-02-02,7141,16544547,5658918.8141,108031130324,5.23822975574553e-05
2023-02-03,7153,16551700,5808823.6955,108162318070,5.3704689388597165e-05
2023-02-04,7156,16558856,4667116.6835,108299159490,4.30946713296602e-05
2023-02-05,7166,16566022,4160482.2322,108469992015,3.835606654810723e-05
2023-02-06,7167,16573189,4940221.3996,108517726041,4.552455695333584e-05
2023-02-07,7148,16580337,6346842.9075,108090755040,5.8717722021196825e-05
2023-02-08,7139,16587476,6886056.9654,107868173706,6.383770790602505e-05
2023-02-09,7155,16594631,7063565.01,108244669031,6.525554628447409e-05
2023-02-10,7168,16601799,4837420.2147,108391449606,4.462916800433884e-05
2023-02-11,7158,16608957,3384554.2543,108515206975,3.118967699227392e-05
2023-02-12,7158,16616115,3349753.7989,108568583883,3.085380391909592e-05
2023-02-13,7159,16623274,4647175.4457,108349415809,4.2890636843784295e-05
2023-02-14,7148,16630422,9445002.8144,108359165487,8.716385708538085e-05
2023-02-15,7152,16637574,7174611.7572,107997105063,6.643337108911112e-05
2023-02-16,7158,16644732,8034918.9183,108119870192,7.431491458537211e-05
2023-02-17,7097,16651829,6945818.4668,107246290313,6.47651163180425e-05
2023-02-18,7109,16658938,5451866.713,107572535768,5.068084222498906e-05
2023-02-19,7117,16666055,5261699.176,107713385506,4.884907434004017e-05
2023-02-20,7129,16673184,6636894.6399,107899731637,6.150983453997893e-05
2023-02-21,7115,16680299,6658023.0306,107662798019,6.184144526343271e-05
2023-02-22,7096,16687395,7087702.9469,107473851064,6.594816205738564e-05
2023-02-23,7118,16694513,7277295.7338,107653828349,6.759904264814377e-05
2023-02-24,7085,16701598,6017802.5124,107279613495,5.609455810241592e-05
2023-02-25,7112,16708710,4129530.4288,107829588302,3.829682088031682e-05
2023-02-26,7119,16715829,4066313.3537,108007550257,3.764841757844111e-05
2023-02-27,7133,16722962,4722730.6974,108031903221,4.371607420206925e-05
2023-02-28,7109,16730071,4932122.8908,107546631941,4.586031939620163e-05
2023-03-01,7118,16737189,6062225.4732,107745380322,5.6264365628325544e-05
2023-03-02,7099,16744288,5736171.4043,107401831106,5.340850658904221e-05
2023-03-03,7099,16751387,6142343.432,107393412339,5.7194787820047725e-05
2023-03-04,7108,16758495,4437106.6426,107602711572,4.123601141436856e-05
2023-03-05,7120,16765615,4880050.3426,107762761412,4.528512705741205e-05
2023-03-06,7112,16772727,6299857.4199,107548617057,5.8576833364218165e-05
2023-03-07,7116,16779843,6175588.9261,107562148529,5.741414624527502e-05
2023-03-08,7105,16786948,6129335.5805,107453748231,5.704161726702531e-05
2023-03-09,7113,16794061,6534236.7304,107464689660,6.080356953593979e-05
2023-03-10,7082,16801143,5652672.2114,107092774949,5.278294650682019e-05
2023-03-11,7114,16808257,16178017.6626,107406601881,0.00015062405270510523
2023-03-12,7109,16815366,5121377.7617,107587798681,4.760184541822431e-05
2023-03-13,7125,16822491,6361443.8783,107624028213,5.9108026190117977e-05
2023-03-14,7118,16829609,6383434.6274,107691890022,5.927498000170626e-05
2023-03-15,7101,16836710,5897476.5079,107370864301,5.492622739225797e-05
2023-03-16,7119,16843829,5152630.0909,107719498729,4.7833773380833794e-05
2023-03-17,7116,16850945,5211145.1589,107604222912,4.842881643373547e-05
2023-03-18,7121,16858066,4060673.4292,107734484837,3.769149159012282e-05
2023-03-19,7114,16865180,4093422.2207,107817087999,3.796635854919367e-05
2023-03-20,7132,16872312,4836527.0792,107869280107,4.483692738472388e-05
2023-03-21,7118,16879427,4202800.5768,107690297014,3.9026734007926693e-05
2023-03-22,7139,16886552,4586103.3855,107914035603,4.2497747024970924e-05
2023-03-23,7104,16893656,4837542.8975,107437913338,4.5026404061674906e-05
2023-03-24,7121,16900777,5154916.0286,107615992484,4.790102204713129e-05
2023-03-25,7123,16907899,3737201.52,107697451487,3.4700928094395176e-05
2023-03-26,7122,16915021,3979384.1823,107663643041,3.696126259432433e-05
2023-03-27,7115,16922136,5978841.3817,107547095988,5.559277381480494e-05
2023-03-28,7111,16929247,6097416.4701,107485212888,5.6727956397625884e-05
2023-03-29,7113,16936360,6487183.1459,107463463555,6.036640669579617e-05
2023-03-30,7118,16943478,7069773.0452,107533384225,6.574491350897498e-05
2023-03-31,7124,16950602,5950876.9747,107700474728,5.525395305572306e-05
2023-04-01,7114,16957716,4739312.988,107529415269,4.407457230325246e-05
2023-04-02,7099,16964815,4501674.3818,107626049500,4.182699637042796e-05
2023-04-03,7078,16971893,6300030.9805,107037840970,5.885797885502697e-05
2023-04-04,7021,16978914,6514873.5503,106177044843,6.135858800678903e-05
2023-04-05,7042,16985956,7612212.8084,106356342432,7.157272085834417e-05
2023-04-06,6995,16992951,6496268.9584,105776576985,6.141500456496361e-05
2023-04-07,7058,17000009,5377984.4147,106860372535,5.0327210051027544e-05
2023-04-08,7062,17007071,4867332.6395,107120954401,4.5437726602765984e-05
2023-04-09,7046,17014116,4550234.7556,106923731257,4.2555891962497415e-05
2023-04-10,7064,17021180,5443057.1304,107032998644,5.0854009505087565e-05
2023-04-11,7061,17028241,6567494.7597,106784181483,6.150250597505907e-05
2023-04-12,7016,17035257,5266391.5355,106137704453,4.9618479715962475e-05
2023-04-13,6508,17041765,6698933.0159,98436638731,6.805324828498385e-05
2023-04-14,7006,17048771,7347277.8862,105789466253,6.94518853949851e-05
2023-04-15,7020,17055791,5991830.2436,106457746379,5.628364724412348e-05
2023-04-16,7042,17062833,6543234.9092,107230247516,6.102042157669806e-05
2023-04-17,7065,17069898,8865885.4944,106808408036,8.300737420795313e-05
2023-04-18,7068,17076966,13210620.6788,106664480401,0.0001238521073663445
2023-04-19,7081,17084047,18454103.2622,106843098443,0.00017272152840124838
2023-04-20,7027,17091074,15703945.4521,105985846427,0.0001481702131134691
2023-04-21,7099,17098172,9547784.8224,107268230739,8.900850472337163e-05
2023-04-22,7137,17105309,8458608.1257,108423556871,7.801448660980446e-05
2023-04-23,7131,17112440,9496830.1748,108085854588,8.786376543905648e-05
2023-04-24,7131,17119571,10050639.0913,108014860253,9.304867004186911e-05
2023-04-25,7123,17126694,8627605.7325,107873465063,7.997894317626051e-05
2023-04-26,7125,17133819,9232854.3363,107927969997,8.55464467325443e-05
2023-04-27,7110,17140929,8515852.9446,107875694472,7.894134991464975e-05
2023-04-28,7121,17148050,8892344.0973,107817932488,8.247555756357791e-05
2023-04-29,7113,17155163,8151994.683,108087574757,7.542027565450633e-05
2023-04-30,7123,17162286,10144877.5006,107706289723,9.419020492387852e-05
2023-05-01,7109,17169395,15591951.2555,107196873962,0.00014545154797169886
2023-05-02,7111,17176506,18883697.1704,107240872645,0.00017608675409524872
2023-05-03,7100,17183606,16919057.2164,107086874844,0.0001579937526521997
2023-05-04,7123,17190729,17806142.4255,107530035553,0.00016559226762948118
2023-05-05,7129,17197858,31383378.0294,107417422783,0.0002921628281177378
2023-05-06,7109,17204967,32762400.3357,107046934391,0.0003060564090143109
2023-05-07,7112,17212079,25542138.2442,107252572775,0.00023814942227804285
2023-05-08,7115,17219194,24735187.0111,107204455706,0.00023072909468366086
2023-05-09,7112,17226306,20642600.5961,107266164871,0.00019244279518080206
2023-05-10,7107,17233413,21376120.2432,107187594512,0.0001994271850256596
2023-05-11,7042,17240455,22440010.733,106161330919,0.00021137650158249707
2023-05-12,6917,17247372,14793513.4525,104370265978,0.00014174068939920394
2023-05-13,7080,17254452,9605216.7427,107025026375,8.974738963431532e-05
2023-05-14,7052,17261504,9173351.5184,106679554770,8.598978068644597e-05
