healthBin,account,borrowUSD,pctAccount,pctBorrowUSD,date
"(3.5, 4.0]",231,17387528.94871571,3.338150289017341,0.5864375684316367,2021-02-07
"(4.0, 4.5]",174,8254033.910593084,2.514450867052023,0.2783877795722096,2021-02-07
"(4.5, 5.0]",155,3917989.5462349234,2.239884393063584,0.1321439216240265,2021-02-07
"(5.0, 5.5]",156,1596465.7839132964,2.254335260115607,0.05384477087939357,2021-02-07
"(5.5, 6.0]",109,3055989.4472891265,1.5751445086705202,0.10307082886285286,2021-02-07
"(6.0, 6.5]",91,925038.1409623419,1.3150289017341041,0.0311992071842127,2021-02-07
"(6.5, 7.0]",76,3495451.1436208617,1.0982658959537572,0.11789276528497228,2021-02-07
"(7.0, 7.5]",77,3350899.018722226,1.1127167630057804,0.11301738610445661,2021-02-07
"(7.5, 8.0]",76,199535.74801764562,1.0982658959537572,0.00672983833572849,2021-02-07
"(8.0, 8.5]",99,1007398.2173075064,1.430635838150289,0.033977005170928325,2021-02-07
"(8.5, 9.0]",59,220329.52199627805,0.852601156069364,0.007431159971857065,2021-02-07
"(9.0, 9.5]",49,139739.59661333374,0.708092485549133,0.004713064719733747,2021-02-07
"(9.5, 10.0]",35,323859.12684360106,0.5057803468208093,0.010922952848603751,2021-02-07
"(10.0, inf]",1225,1370369.297646189,17.702312138728324,0.04621910572429901,2021-02-07
"(0.0, 0.5]",224,13402.321729511992,3.229061553985873,0.00040190888596339567,2021-02-08
"(0.5, 1.0]",223,400356.84446793795,3.2146461006198646,0.01200590290215249,2021-02-08
"(1.0, 1.5]",1428,2479891975.35525,20.58526740665994,74.36701201776663,2021-02-08
"(1.5, 2.0]",901,426418387.96539456,12.988323482773534,12.787436588997567,2021-02-08
"(2.0, 2.5]",657,189437246.42855477,9.470952861467493,5.680845021383172,2021-02-08
"(2.5, 3.0]",445,78332926.43428308,6.414876747873722,2.3490481599266677,2021-02-08
"(3.0, 3.5]",310,95569384.31826523,4.468790543462592,2.8659351386097636,2021-02-08
"(3.5, 4.0]",257,26826309.803190548,3.7047715150641487,0.8044675023557892,2021-02-08
"(4.0, 4.5]",170,12216172.411189469,2.450627072221421,0.3663386347237543,2021-02-08
"(4.5, 5.0]",152,4656706.720877519,2.191148911633271,0.1396453426666313,2021-02-08
"(5.0, 5.5]",164,4853613.280125678,2.364134352025371,0.14555017747536816,2021-02-08
"(5.5, 6.0]",130,1252039.6186001094,1.8740089375810869,0.03754616986887746,2021-02-08
"(6.0, 6.5]",105,2784061.6365081067,1.513622603430878,0.08348845322213769,2021-02-08
"(6.5, 7.0]",78,981837.2714448125,1.1244053625486523,0.029443340633645072,2021-02-08
"(7.0, 7.5]",70,2758829.238243904,1.0090817356205852,0.08273178394637933,2021-02-08
"(7.5, 8.0]",67,2993813.4882525154,0.9658353755225603,0.08977849272161657,2021-02-08
"(8.0, 8.5]",66,1859922.9492225223,0.9514199221565519,0.05577537799691339,2021-02-08
"(8.5, 9.0]",88,854195.1202265299,1.2685598962087357,0.02561560721301339,2021-02-08
"(9.0, 9.5]",77,335026.29720173584,1.109989909182644,0.010046770148808693,2021-02-08
"(9.5, 10.0]",49,270847.3532448041,0.7063572149344097,0.008122171680825423,2021-02-08
"(10.0, inf]",1276,1959631.4465081722,18.394118495026667,0.05876543687431798,2021-02-08
"(0.0, 0.5]",228,14255.999172452044,3.2782171099928106,0.0004111467214980557,2021-02-09
"(0.5, 1.0]",230,413970.9875783605,3.3069734004313442,0.011939030879508686,2021-02-09
"(1.0, 1.5]",1452,2548315413.2079463,20.877066858375272,73.4940788652697,2021-02-09
"(1.5, 2.0]",863,465363742.96318936,12.408339324227175,13.421211302614699,2021-02-09
"(2.0, 2.5]",661,268739004.17765373,9.5039539899353,7.750502730093105,2021-02-09
"(2.5, 3.0]",444,91340212.26244716,6.383896477354421,2.6342754624460523,2021-02-09
"(3.0, 3.5]",302,21979035.743032556,4.3421998562185475,0.633881103535594,2021-02-09
"(3.5, 4.0]",271,18842158.537629865,3.8964773544212794,0.5434127496067079,2021-02-09
"(4.0, 4.5]",177,23835463.70798252,2.544931703810209,0.6874209685603759,2021-02-09
"(4.5, 5.0]",133,7494268.2608454805,1.9122933141624732,0.21613664452419984,2021-02-09
"(5.0, 5.5]",153,4590087.693455623,2.1998562185478074,0.1323793221172201,2021-02-09
"(5.5, 6.0]",142,1399995.821537744,2.0416966211358734,0.04037624337468421,2021-02-09
"(6.0, 6.5]",120,2977985.899988767,1.7253774263120056,0.08588588738233087,2021-02-09
"(6.5, 7.0]",75,1691834.941387798,1.0783608914450036,0.048792959444862664,2021-02-09
"(7.0, 7.5]",67,816494.886260891,0.9633357296908699,0.023547924739978264,2021-02-09
"(7.5, 8.0]",66,3185743.670952865,0.9489575844716032,0.09187767549653714,2021-02-09
"(8.0, 8.5]",57,2168587.639227569,0.8195542774982026,0.06254263116629138,2021-02-09
"(8.5, 9.0]",70,1402909.7425461607,1.00647016534867,0.0404602816139421,2021-02-09
"(9.0, 9.5]",94,822761.577134454,1.351545650611071,0.023728657733586043,2021-02-09
"(9.5, 10.0]",48,196498.19441619643,0.6901509705248023,0.005667059000018925,2021-02-09
"(10.0, inf]",1302,1784704.9169715168,18.720345075485262,0.0514713536791044,2021-02-09
"(0.0, 0.5]",222,13553.662167066594,3.1859931113662454,0.00038279539458953727,2021-02-10
"(0.5, 1.0]",227,404763.28468875727,3.2577497129735935,0.011431708963078272,2021-02-10
"(1.0, 1.5]",1512,2650432905.9431543,21.699196326061998,74.85604241552281,2021-02-10
"(1.5, 2.0]",897,454101404.35150635,12.87313432835821,12.825162979550589,2021-02-10
"(2.0, 2.5]",641,266829844.48737583,9.199196326061998,7.536061792730682,2021-02-10
"(2.5, 3.0]",429,75322754.62077907,6.156716417910448,2.1273367464250703,2021-02-10
"(3.0, 3.5]",302,34622733.494775124,4.334098737083812,0.9778481097237838,2021-02-10
"(3.5, 4.0]",254,21272852.784868564,3.645235361653272,0.6008081045147751,2021-02-10
"(4.0, 4.5]",172,9843832.98514814,2.4684270952927667,0.27801887677113524,2021-02-10
"(4.5, 5.0]",145,7983311.857518588,2.0809414466130884,0.22547227273051929,2021-02-10
"(5.0, 5.5]",147,3824708.8541834555,2.1096440872560276,0.10802105858774866,2021-02-10
"(5.5, 6.0]",136,1735723.9674518388,1.951779563719862,0.04902196416210698,2021-02-10
"(6.0, 6.5]",109,2640650.2790186335,1.5642939150401838,0.07457975217842414,2021-02-10
"(6.5, 7.0]",66,1194838.4518595536,0.947187141216992,0.033745761921209205,2021-02-10
"(7.0, 7.5]",73,880749.2810015004,1.047646383467279,0.024874957365739695,2021-02-10
"(7.5, 8.0]",64,5087503.976056055,0.9184845005740528,0.14368611730062822,2021-02-10
"(8.0, 8.5]",62,1579030.1111230352,0.8897818599311137,0.04459646750859829,2021-02-10
"(8.5, 9.0]",90,182003.21448363844,1.2916188289322619,0.005140307574886763,2021-02-10
"(9.0, 9.5]",71,755867.0631175057,1.0189437428243397,0.02134791520673725,2021-02-10
"(9.5, 10.0]",54,163862.43424501637,0.7749712973593571,0.00462795843677125,2021-02-10
"(10.0, inf]",1295,1833800.5964207689,18.5849598163031,0.05179193743009929,2021-02-10
"(0.0, 0.5]",219,14437.069721842809,3.1415865729450583,0.0003921322939357269,2021-02-11
"(0.5, 1.0]",251,420689.16769019107,3.6006311863434224,0.011426543719649596,2021-02-11
"(1.0, 1.5]",1504,2757715337.6077733,21.57509682972314,74.90365165458523,2021-02-11
"(1.5, 2.0]",876,472557394.21120787,12.566346291780233,12.835361924447186,2021-02-11
"(2.0, 2.5]",612,279447251.3069178,8.779228231243724,7.590203122952566,2021-02-11
"(2.5, 3.0]",440,80928384.63327903,6.311863434227514,2.198135336476701,2021-02-11
"(3.0, 3.5]",301,26595919.04567155,4.317888394778367,0.7223847321959774,2021-02-11
"(3.5, 4.0]",273,23932702.772379145,3.9162243580547984,0.6500478157292607,2021-02-11
"(4.0, 4.5]",182,13150335.094695896,2.6108162387031992,0.3571826669857196,2021-02-11
"(4.5, 5.0]",143,7188747.3122254675,2.051355616123942,0.19525707282567878,2021-02-11
"(5.0, 5.5]",132,3628829.712569913,1.8935590302682541,0.09856441417188978,2021-02-11
"(5.5, 6.0]",134,1470830.1555825467,1.9222493186056522,0.03994993541007891,2021-02-11
"(6.0, 6.5]",118,2652147.2248043427,1.6927270119064697,0.07203626464062332,2021-02-11
"(6.5, 7.0]",77,2751303.0124644176,1.104576100989815,0.07472948336307096,2021-02-11
"(7.0, 7.5]",60,250845.3046135362,0.8607086501219336,0.006813331695163168,2021-02-11
"(7.5, 8.0]",59,2448202.9719046713,0.8463635059532348,0.06649683529205133,2021-02-11
"(8.0, 8.5]",60,2147155.4634639695,0.8607086501219336,0.058319937047258553,2021-02-11
"(8.5, 9.0]",75,1635309.836682507,1.0758858126524171,0.044417448270944376,2021-02-11
"(9.0, 9.5]",90,794918.1842397657,1.2910629751829006,0.0215911606082743,2021-02-11
"(9.5, 10.0]",54,135161.4900666645,0.7746377851097404,0.0036711871711350864,2021-02-11
"(10.0, inf]",1311,1817536.6672889357,18.80648400516425,0.04936700011762029,2021-02-11
"(0.0, 0.5]",232,15431.407906537908,3.3266418124462285,0.0004188844976612705,2021-02-12
"(0.5, 1.0]",240,427204.840228858,3.441353599082306,0.011596445767071712,2021-02-12
"(1.0, 1.5]",1474,2866048840.9845734,21.13564668769716,77.79869706638036,2021-02-12
"(1.5, 2.0]",870,356108412.01899666,12.474906796673359,9.666538152901213,2021-02-12
"(2.0, 2.5]",595,277338886.3381274,8.531689131058217,7.5283448399068655,2021-02-12
"(2.5, 3.0]",435,76736855.02750878,6.2374533983366796,2.083016609047395,2021-02-12
"(3.0, 3.5]",310,44170918.868825406,4.445081732147979,1.1990165300319489,2021-02-12
"(3.5, 4.0]",285,18147457.44964018,4.086607398910238,0.4926114741870804,2021-02-12
"(4.0, 4.5]",174,14986015.328939687,2.4949813593346715,0.4067943470243836,2021-02-12
"(4.5, 5.0]",148,7472772.269967714,2.122168052767422,0.20284788513148544,2021-02-12
"(5.0, 5.5]",133,4530587.549298422,1.9070834528247778,0.1229824848900681,2021-02-12
"(5.5, 6.0]",126,3781143.203520759,1.8067106395182104,0.10263887008787297,2021-02-12
"(6.0, 6.5]",118,982386.091999517,1.6919988528821337,0.02666680235199351,2021-02-12
"(6.5, 7.0]",94,3610355.0036563934,1.347863492973903,0.09800283624443165,2021-02-12
"(7.0, 7.5]",73,263489.4136855807,1.0467450530542013,0.0071524018650291395,2021-02-12
"(7.5, 8.0]",53,443236.88373562094,0.7599655864640091,0.012031634476455048,2021-02-12
"(8.0, 8.5]",51,4251116.739855934,0.73128763980499,0.11539626914531373,2021-02-12
"(8.5, 9.0]",57,1612999.5301399413,0.8173214797820476,0.04378476040570957,2021-02-12
"(9.0, 9.5]",83,152869.11820213925,1.1901347863492975,0.0041496216141687645,2021-02-12
"(9.5, 10.0]",75,800759.5740240791,1.0754229997132205,0.02173656311491952,2021-02-12
"(10.0, inf]",1348,2047362.788204397,19.32893604817895,0.055575520928588064,2021-02-12
"(0.0, 0.5]",230,15025.77041623317,3.2956010889812295,0.0004014669127757818,2021-02-13
"(0.5, 1.0]",237,418910.33019408735,3.395901991689354,0.011192679798382312,2021-02-13
"(1.0, 1.5]",1557,2952109398.82945,22.309786502364233,78.87610509768065,2021-02-13
"(1.5, 2.0]",863,345467097.4277745,12.365668433873047,9.230382551306684,2021-02-13
"(2.0, 2.5]",600,278313995.7419469,8.597220232124947,7.436148533994584,2021-02-13
"(2.5, 3.0]",418,68978725.30848311,5.989396761713713,1.8430120472816134,2021-02-13
"(3.0, 3.5]",318,37638418.68414151,4.556526723026222,1.0056442586504448,2021-02-13
"(3.5, 4.0]",270,15809444.17028055,3.868749104456226,0.4224055451350855,2021-02-13
"(4.0, 4.5]",193,16994429.024224795,2.7654391746668576,0.45406663124386143,2021-02-13
"(4.5, 5.0]",138,7384755.700004096,1.9773606533887378,0.19731002074150117,2021-02-13
"(5.0, 5.5]",123,2319249.936068989,1.7624301475856141,0.06196701307129817,2021-02-13
"(5.5, 6.0]",131,3239331.14819127,1.8770597506806133,0.08655025596010654,2021-02-13
"(6.0, 6.5]",115,1262361.4437879273,1.6478005444906147,0.03372847698359597,2021-02-13
"(6.5, 7.0]",80,3567200.7583578676,1.1462960309499928,0.09531045903391214,2021-02-13
"(7.0, 7.5]",62,237212.94058669798,0.8883794239862445,0.006337987623244991,2021-02-13
"(7.5, 8.0]",58,2368853.0244282773,0.8310646224387448,0.06329233604616763,2021-02-13
"(8.0, 8.5]",56,2204014.7442823076,0.802407221664995,0.058888094958737126,2021-02-13
"(8.5, 9.0]",67,1626868.799857135,0.960022925920619,0.04346758778267159,2021-02-13
"(9.0, 9.5]",83,566704.840520957,1.1892821321106175,0.015141535939697654,2021-02-13
"(9.5, 10.0]",62,288615.5868224789,0.8883794239862445,0.007711392188942995,2021-02-13
"(10.0, inf]",1318,1906391.3694234001,18.88522710990113,0.050936027666039274,2021-02-13
"(0.0, 0.5]",231,14366.77877357735,3.303303303303303,0.000377202343919558,2021-02-14
"(0.5, 1.0]",237,420274.9096442336,3.3891033891033895,0.011034392852205898,2021-02-14
"(1.0, 1.5]",1557,2951743986.1026573,22.265122265122265,77.49856580628213,2021-02-14
"(1.5, 2.0]",874,421700368.57078165,12.498212498212498,11.071818531039618,2021-02-14
"(2.0, 2.5]",603,263022942.7701955,8.622908622908623,6.905714362359694,2021-02-14
"(2.5, 3.0]",451,77252051.24028683,6.44930644930645,2.028266409588081,2021-02-14
"(3.0, 3.5]",295,34960420.47906103,4.2185042185042185,0.9178920868029428,2021-02-14
"(3.5, 4.0]",246,14413971.979496766,3.517803517803518,0.37844140997399056,2021-02-14
"(4.0, 4.5]",203,15997928.57830844,2.902902902902903,0.42002847351515504,2021-02-14
"(4.5, 5.0]",144,8661376.015306942,2.0592020592020592,0.22740597499497162,2021-02-14
"(5.0, 5.5]",119,3103544.513410162,1.7017017017017018,0.08148411577618384,2021-02-14
"(5.5, 6.0]",128,3222514.6011218117,1.8304018304018306,0.08460769668798035,2021-02-14
"(6.0, 6.5]",109,1516278.2761611508,1.5587015587015587,0.039810157086443254,2021-02-14
"(6.5, 7.0]",90,3284560.69387195,1.287001287001287,0.08623672794023612,2021-02-14
"(7.0, 7.5]",66,931012.710275695,0.9438009438009438,0.024443905072218778,2021-02-14
"(7.5, 8.0]",63,2371068.6321686385,0.9009009009009009,0.06225283062707386,2021-02-14
"(8.0, 8.5]",42,2163179.2931201514,0.6006006006006006,0.05679465888232643,2021-02-14
"(8.5, 9.0]",63,1647111.1131134562,0.9009009009009009,0.04324519659932403,2021-02-14
"(9.0, 9.5]",88,553506.1615680144,1.2584012584012583,0.014532403178738799,2021-02-14
"(9.5, 10.0]",66,326701.8192296285,0.9438009438009438,0.008577614642667352,2021-02-14
"(10.0, inf]",1318,1465236.409407953,18.847418847418847,0.038470043754097294,2021-02-14
"(0.0, 0.5]",231,13875.22417205303,3.3042483192676295,0.0003580235603875076,2021-02-15
"(0.5, 1.0]",238,414905.1537669974,3.404377056215134,0.010705832102805395,2021-02-15
"(1.0, 1.5]",1603,3061005392.9636626,22.9294807609784,78.98337609287483,2021-02-15
"(1.5, 2.0]",896,403110908.6384019,12.816478329280503,10.401504217312358,2021-02-15
"(2.0, 2.5]",608,252429913.29609334,8.696896009154626,6.513469994135947,2021-02-15
"(2.5, 3.0]",427,71169208.03649756,6.10785295379774,1.8363849790987503,2021-02-15
"(3.0, 3.5]",287,30051808.441688143,4.105278214847662,0.775429306291674,2021-02-15
"(3.5, 4.0]",250,15284941.605975486,3.576026319553712,0.3943986162838896,2021-02-15
"(4.0, 4.5]",189,14562367.269034762,2.703475897582606,0.3757539707236959,2021-02-15
"(4.5, 5.0]",139,6764520.127103625,1.9882706336718639,0.17454547401811443,2021-02-15
"(5.0, 5.5]",124,3263127.968681007,1.7737090544986411,0.08419876168201519,2021-02-15
"(5.5, 6.0]",130,2220208.077748668,1.8595336861679301,0.05728821321659901,2021-02-15
"(6.0, 6.5]",108,3036837.6235615034,1.5448433700472035,0.07835977313405468,2021-02-15
"(6.5, 7.0]",78,3115055.0207965234,1.115720211700758,0.08037802312375429,2021-02-15
"(7.0, 7.5]",64,919041.2229978566,0.9154627378057503,0.0237140969198407,2021-02-15
"(7.5, 8.0]",57,2392927.2314862115,0.8153340008582464,0.06174489986911332,2021-02-15
"(8.0, 8.5]",56,1783076.2281682384,0.8010298955800315,0.04600886383781309,2021-02-15
"(8.5, 9.0]",64,1607407.5621124469,0.9154627378057503,0.04147607067426215,2021-02-15
"(9.0, 9.5]",93,600200.1644227635,1.3302817908739808,0.015487014634662294,2021-02-15
"(9.5, 10.0]",53,315053.5983508413,0.758117579745387,0.008129354134807771,2021-02-15
"(10.0, inf]",1296,1445115.0054329464,18.53812044056644,0.03728842237061757,2021-02-15
"(0.0, 0.5]",220,12391.47399502785,3.1487047373694,0.0002977565295991326,2021-02-16
"(0.5, 1.0]",249,411194.3864596793,3.5637612709317303,0.009880649675091658,2021-02-16
"(1.0, 1.5]",1646,3339853710.7450356,23.558036353227422,80.2538302286928,2021-02-16
"(1.5, 2.0]",912,413378622.65351707,13.052812365822241,9.93313500404953,2021-02-16
"(2.0, 2.5]",604,260356445.45904765,8.64462573350508,6.256142868052529,2021-02-16
"(2.5, 3.0]",419,73845249.2458724,5.996851295262631,1.7744382267724321,2021-02-16
"(3.0, 3.5]",284,20837052.52602121,4.06469157005868,0.5006965635978781,2021-02-16
"(3.5, 4.0]",240,13467909.783037191,3.4349506225848003,0.32362236159801966,2021-02-16
"(4.0, 4.5]",188,12867102.839804493,2.6907113210247604,0.30918548423800474,2021-02-16
"(4.5, 5.0]",142,7303498.371022739,2.03234578502934,0.17549682384527018,2021-02-16
"(5.0, 5.5]",135,2285276.890088195,1.9321597252039504,0.054913250533293795,2021-02-16
"(5.5, 6.0]",108,2242023.6812533992,1.5457277801631601,0.053873912891795855,2021-02-16
"(6.0, 6.5]",112,4070770.423217862,1.60297695720624,0.09781713414388829,2021-02-16
"(6.5, 7.0]",63,600870.8789940169,0.9016745384285102,0.014438413681716052,2021-02-16
"(7.0, 7.5]",71,1888084.3460285342,1.01617289251467,0.045369053164255185,2021-02-16
"(7.5, 8.0]",56,3963986.746510151,0.80148847860312,0.09525121365637552,2021-02-16
"(8.0, 8.5]",54,213147.73096255978,0.7728638900815801,0.005121757806117943,2021-02-16
"(8.5, 9.0]",81,1613642.1863090866,1.15929583512237,0.0387744426210266,2021-02-16
"(9.0, 9.5]",79,796897.3593542044,1.1306712466008302,0.019148762468712863,2021-02-16
"(9.5, 10.0]",57,157648.9628906495,0.8158007728638901,0.0037881698419459688,2021-02-16
"(10.0, inf]",1267,1447322.4764390732,18.133676828395593,0.03477792213971008,2021-02-16
"(0.0, 0.5]",223,13077.509950235153,3.1925554760200434,0.00030364654481762935,2021-02-17
"(0.5, 1.0]",243,424275.5791839634,3.478883321403006,0.009851249523797338,2021-02-17
"(1.0, 1.5]",1584,3216941929.9019904,22.677165354330707,74.69413562756503,2021-02-17
"(1.5, 2.0]",900,624894254.9344944,12.884753042233358,14.509412121214568,2021-02-17
"(2.0, 2.5]",591,305428543.75426686,8.460987831066571,7.0917416505575375,2021-02-17
"(2.5, 3.0]",441,73538858.39700584,6.313528990694345,1.70749786060627,2021-02-17
"(3.0, 3.5]",280,27932902.677533247,4.008589835361489,0.6485737282583803,2021-02-17
"(3.5, 4.0]",243,13667386.830404526,3.478883321403006,0.31734288893916546,2021-02-17
"(4.0, 4.5]",223,16979839.55524533,3.1925554760200434,0.3942546885552357,2021-02-17
"(4.5, 5.0]",135,4730774.098837407,1.9327129563350036,0.10984378638525777,2021-02-17
"(5.0, 5.5]",124,3562940.7221795707,1.7752326413743735,0.08272787738619936,2021-02-17
"(5.5, 6.0]",123,4038898.386340746,1.7609162491052255,0.0937791326138363,2021-02-17
"(6.0, 6.5]",102,2081623.8737722407,1.4602720114531138,0.048333199461221915,2021-02-17
"(6.5, 7.0]",85,2337381.4646707126,1.2168933428775948,0.05427163186025866,2021-02-17
"(7.0, 7.5]",61,256365.4435588227,0.8732999284180386,0.005952546122580143,2021-02-17
"(7.5, 8.0]",62,3975929.0591561496,0.8876163206871868,0.0923170485701725,2021-02-17
"(8.0, 8.5]",47,1809985.992791336,0.6728704366499642,0.04202604279949435,2021-02-17
"(8.5, 9.0]",57,143424.37633195028,0.8160343593414461,0.0033301688533631728,2021-02-17
"(9.0, 9.5]",88,871468.2770957177,1.2598425196850394,0.020234611349198694,2021-02-17
"(9.5, 10.0]",64,1595496.5006892493,0.9162491052254832,0.03704581388555529,2021-02-17
"(10.0, inf]",1309,1594586.2569859973,18.740157480314963,0.03702467894805678,2021-02-17
"(0.0, 0.5]",232,13916.196149513908,3.309085722436172,0.00031977501567523564,2021-02-18
"(0.5, 1.0]",239,443515.7190193233,3.4089288261303667,0.010191380207483744,2021-02-18
"(1.0, 1.5]",1566,3289072097.7885647,22.33632862644416,75.57834557139786,2021-02-18
"(1.5, 2.0]",912,598620131.7272321,13.008130081300814,13.755465929766569,2021-02-18
"(2.0, 2.5]",574,264853277.49131504,8.187134502923977,6.085963437960102,2021-02-18
"(2.5, 3.0]",430,99670010.72613253,6.1332192269291115,2.290279534714177,2021-02-18
"(3.0, 3.5]",305,35594136.64984445,4.350306660961347,0.8179042234575048,2021-02-18
"(3.5, 4.0]",234,18301113.739726704,3.3376123234916557,0.42053438095580425,2021-02-18
"(4.0, 4.5]",228,17553051.927769836,3.2520325203252036,0.40334495109476365,2021-02-18
"(4.5, 5.0]",139,5264356.513148711,1.9825987733561545,0.12096766015840899,2021-02-18
"(5.0, 5.5]",122,3594047.0956871966,1.7401226643845384,0.08258625087007365,2021-02-18
"(5.5, 6.0]",115,3931028.9699658835,1.6402795606903438,0.09032963009324602,2021-02-18
"(6.0, 6.5]",110,2478072.873276303,1.5689630580516332,0.05694270067643345,2021-02-18
"(6.5, 7.0]",86,1351047.874468319,1.2266438453858224,0.03104521886544344,2021-02-18
"(7.0, 7.5]",83,1584153.7036122521,1.183853943802596,0.03640166967769315,2021-02-18
"(7.5, 8.0]",55,928101.9507457109,0.7844815290258166,0.021326504215614488,2021-02-18
"(8.0, 8.5]",48,3194177.910390318,0.6846384253316218,0.07339780787727927,2021-02-18
"(8.5, 9.0]",46,1766629.6331147465,0.6561118242761375,0.040594715147165894,2021-02-18
"(9.0, 9.5]",55,407249.9787787005,0.7844815290258166,0.009358043458754153,2021-02-18
"(9.5, 10.0]",83,1778583.9595316276,1.183853943802596,0.04086940909918227,2021-02-18
"(10.0, inf]",1349,1472290.409576235,19.241192411924118,0.03383120529076366,2021-02-18
"(0.0, 0.5]",231,14294.79819515842,3.286384976525822,0.0003256895109293243,2021-02-19
"(0.5, 1.0]",231,444767.01739624207,3.286384976525822,0.010133473057516709,2021-02-19
"(1.0, 1.5]",1569,3249032454.392827,22.32180964575331,74.02523467754172,2021-02-19
"(1.5, 2.0]",928,657767203.8716942,13.202447005263906,14.986422054344159,2021-02-19
"(2.0, 2.5]",565,275517240.6810699,8.038127756437616,6.277323691103716,2021-02-19
"(2.5, 3.0]",465,126291815.17560957,6.615450277422108,2.8774047004631433,2021-02-19
"(3.0, 3.5]",289,18672583.65309465,4.111537914354816,0.4254320036377327,2021-02-19
"(3.5, 4.0]",212,16207800.443302287,3.0160762555128753,0.36927492977180193,2021-02-19
"(4.0, 4.5]",217,13674377.34474789,3.0872101294636507,0.31155397990734734,2021-02-19
"(4.5, 5.0]",169,8125756.8132047495,2.4043249395362074,0.18513544061920562,2021-02-19
"(5.0, 5.5]",124,7070325.889764549,1.7641200739792289,0.1610887365956855,2021-02-19
"(5.5, 6.0]",96,1219533.697500723,1.365770379854887,0.027785585223257442,2021-02-19
"(6.0, 6.5]",113,2175574.112406517,1.607625551287523,0.04956779794905839,2021-02-19
"(6.5, 7.0]",96,1334870.7496156574,1.365770379854887,0.030413399032344007,2021-02-19
"(7.0, 7.5]",82,1825801.6891053263,1.1665955327927158,0.04159866064986151,2021-02-19
"(7.5, 8.0]",64,1381400.979213817,0.9105135865699245,0.0314735334612712,2021-02-19
"(8.0, 8.5]",56,2999726.763924814,0.7966993882486841,0.06834510913173826,2021-02-19
"(8.5, 9.0]",35,1782897.3183755362,0.49793711765542753,0.04062113698503296,2021-02-19
"(9.0, 9.5]",49,67464.4935435059,0.6971119647175985,0.001537096054613836,2021-02-19
"(9.5, 10.0]",69,284945.3208731709,0.9816474605207,0.006492130978681083,2021-02-19
"(10.0, inf]",1369,3196843.537876238,19.476454687722295,0.07283617398118462,2021-02-19
"(0.0, 0.5]",234,14889.755492312468,3.330486763450043,0.0003319069989849757,2021-02-20
"(0.5, 1.0]",237,438510.24884799845,3.3731853116994026,0.009774816033375317,2021-02-20
"(1.0, 1.5]",1596,3354215574.1127915,22.715627668659266,74.7686975603616,2021-02-20
"(1.5, 2.0]",922,801816497.2289457,13.122687161969825,17.87326242323494,2021-02-20
"(2.0, 2.5]",551,142020083.809496,7.842300028465699,3.1657645309986098,2021-02-20
"(2.5, 3.0]",434,111933936.55421917,6.177056646740677,2.495115315054491,2021-02-20
"(3.0, 3.5]",289,20894101.118583504,4.113293481354967,0.4657496493033845,2021-02-20
"(3.5, 4.0]",230,10852063.782640288,3.27355536578423,0.24190295970604211,2021-02-20
"(4.0, 4.5]",213,13638632.649082579,3.0315969257045263,0.3040182651187696,2021-02-20
"(4.5, 5.0]",155,9355954.106541242,2.206091659550242,0.20855323324459715,2021-02-20
"(5.0, 5.5]",123,4567504.088808907,1.7506404782237404,0.10181406778310562,2021-02-20
"(5.5, 6.0]",121,2633336.5082850824,1.7221747793908342,0.058699608481397256,2021-02-20
"(6.0, 6.5]",106,696860.2498838888,1.5086820381440365,0.015533686524959896,2021-02-20
"(6.5, 7.0]",92,1675847.7692925935,1.3094221463136921,0.03735626176996312,2021-02-20
"(7.0, 7.5]",74,2008921.0156929384,1.053230856817535,0.044780785410529156,2021-02-20
"(7.5, 8.0]",56,607421.0283566235,0.7970395673213778,0.013540000085716916,2021-02-20
"(8.0, 8.5]",45,3062770.9174060044,0.6404782237403929,0.0682721153009888,2021-02-20
"(8.5, 9.0]",44,1627781.8445801344,0.6262453743239397,0.036284825987623594,2021-02-20
"(9.0, 9.5]",50,139037.27077810297,0.7116424708226587,0.0030992747540312124,2021-02-20
"(9.5, 10.0]",87,734407.8363940599,1.2382578992314262,0.016370658412386385,2021-02-20
"(10.0, inf]",1367,3188648.8369495883,19.45630515229149,0.07107805543450904,2021-02-20
"(0.0, 0.5]",242,16839.014086545834,3.4399431414356787,0.00037240868569060923,2021-02-21
"(0.5, 1.0]",229,440380.417297752,3.2551528073916134,0.009739376163404544,2021-02-21
"(1.0, 1.5]",1597,3372298301.5551157,22.700781805259417,74.58115848018927,2021-02-21
"(1.5, 2.0]",942,695396874.231343,13.390191897654585,15.379275451332253,2021-02-21
"(2.0, 2.5]",563,268263570.24480337,8.002842928216063,5.932870125297861,2021-02-21
"(2.5, 3.0]",432,110194218.28656188,6.140724946695096,2.4370360278747487,2021-02-21
"(3.0, 3.5]",276,18130997.752345186,3.9232409381663116,0.40098197011457687,2021-02-21
"(3.5, 4.0]",223,13659528.284030933,3.169864960909737,0.3020917346624262,2021-02-21
"(4.0, 4.5]",198,14664353.192359805,2.814498933901919,0.32431426631045945,2021-02-21
"(4.5, 5.0]",157,7092063.847998865,2.2316986496090974,0.1568468416792516,2021-02-21
"(5.0, 5.5]",134,4441563.5679182485,1.9047619047619049,0.09822884179788857,2021-02-21
"(5.5, 6.0]",104,2638928.076560413,1.4783226723525231,0.05836207105552122,2021-02-21
