borrowRate,cash,collateralFactor,exchangeRate,interestRateModelAddress,name,reserves,supplyRate,symbol,cTokenAddress,totalBorrows,totalSupply,underlyingAddress,underlyingName,underlyingPrice,underlyingSymbol,accrualBlockNumber,blockTimestamp,borrowIndex,reserveFactor,underlyingPriceUSD,underlyingDecimals,date,newPrice
0.028527864278112,60839.18918587229,0.75,0.0200076166877992,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.1806633980016394,0.0007298473694976,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1780.0272639892823,3129759.86913269,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7927773,1560124315,1.0029054796119428,100000000000000000,229.59218274416065,18,2019-06-09,
0.0270849350837664,74268.90849159703,0.75,0.0200076567723349,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.1967436187684545,0.0005756865095808,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1796.3923967799085,3801799.73148756,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7934231,1560210969,1.0029911393941098,100000000000000000,246.4675143430277,18,2019-06-10,
0.0255458856793536,74814.8008176989,0.75,0.0200076849651609,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2086645760561875,0.0004250248484832,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1409.0967400906052,3809720.56616947,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7940063,1560289845,1.0030645815694823,100000000000000000,247.8720294212296,18,2019-06-11,
0.0260400153730464,75139.58221119037,0.75,0.0200077131732264,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2206486146186626,0.0004718476364544,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1543.897998000074,3832684.86991259,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7946993,1560383769,1.0031491405061557,100000000000000000,261.2033125584168,18,2019-06-12,
0.0261951705861696,76266.41077598472,0.75,0.0200077413210378,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2327538849341193,0.000486852105744,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1608.1540446694737,3892210.06095704,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7953363,1560469547,1.0032280421019943,100000000000000000,255.90604874353144,18,2019-06-13,
0.026081462620656,76964.80152282737,0.75,0.0200077707864201,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2455390801879762,0.0004758418075104,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1592.4771803194783,3926326.12611624,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7959774,1560555828,1.0033080588417724,100000000000000000,264.3817943735161,18,2019-06-14,
0.0264505410178272,77018.64829794313,0.75,0.0200077995486046,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2580967736674417,0.0005118625778112,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1692.4301334999504,3934006.84285437,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7966103,1560641869,1.003386888934006,100000000000000000,270.603502071259,18,2019-06-15,
0.0266338226027808,76939.78634575811,0.75,0.0200078319777185,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2722761539502624,0.000530053997472,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1739.8218784817493,3932426.86342558,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7972638,1560729484,1.0034696893809962,100000000000000000,270.9905206140582,18,2019-06-16,
0.0266452690270752,77567.8517791996,0.75,0.0200078642003563,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.2863848092187347,0.0005311968600096,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1757.119243568194,3964675.28185971,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7978990,1560815680,1.0035505313646855,100000000000000000,272.9564662803248,18,2019-06-17,
0.026573116986432,78562.72646575162,0.75,0.0200078952824165,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.3001689241338141,0.0005240065784256,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1759.9000697660051,4014531.52532155,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7985185,1560899736,1.003629208651221,100000000000000000,263.82741462997546,18,2019-06-18,
