borrowRate,cash,collateralFactor,exchangeRate,interestRateModelAddress,name,reserves,supplyRate,symbol,cTokenAddress,totalBorrows,totalSupply,underlyingAddress,underlyingName,underlyingPrice,underlyingSymbol,accrualBlockNumber,blockTimestamp,borrowIndex,reserveFactor,underlyingPriceUSD,underlyingDecimals,date,newPrice,yield,utilization_ratio
0.0331162958433888,94.07440004,0.0,0.0200019404395444,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00094554,0.001303101925776,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.30107268,4918.24918074,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,55.73747892,WBTC,8364284,1565996090,1.0029503192294396,100000000000000000,10326.27865579,8,2019-08-16,,-0.01370730732440606,0.04372140637718285
0.0356692582209024,96.60102655,0.0,0.0200020361173522,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00099938,0.0016767488928096,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.32361158,5095.66316909,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,55.10932321,WBTC,8371018,1566085469,1.0030608659791451,100000000000000000,10229.07166474,8,2019-08-17,,-0.009458142447833495,0.052231372871781416
0.0326576402938944,98.15926479,0.0,0.0200021240008114,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00104891,0.0012401186827968,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.32398713,5123.56602758,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,52.6773356,WBTC,8377438,1566171530,1.003165093377281,100000000000000000,10260.5973347,8,2019-08-18,,0.0030772283181459414,0.0421925661529551
0.0325510340652864,98.11419134,0.0,0.0200021980897616,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00109095,0.0012256604695872,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.28401109,5119.29294073,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.76706613,WBTC,8383734,1566256678,1.003263133308748,100000000000000000,10930.30633959,8,2019-08-19,,0.0632282714013126,0.04183722595374914
0.0323612887398336,96.05436391,0.0,0.0200022684274166,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00113003,0.0012000952393344,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.12794134,5008.49069112,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,54.86743204,WBTC,8390119,1566342670,1.0033607653355792,100000000000000000,10790.88926601,8,2019-08-20,,-0.012837137575260726,0.0412047605843608
0.0326410381162368,96.20879358,0.0,0.0200023448594816,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00117235,0.0012378642687648,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.23226413,5021.40554348,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,54.19834169,WBTC,8396722,1566431261,1.0034631318901792,100000000000000000,10095.80245011,8,2019-08-21,,-0.06658245316730138,0.04213728554976518
0.0330531205713984,96.01784789,0.0,0.0200024129809353,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00121009,0.0012943547076672,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.36782079,5018.61743809,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,52.93105822,WBTC,8402481,1566508789,1.0035529640333205,100000000000000000,10208.53939446,8,2019-08-22,,0.011104827109805981,0.043510926405844155
0.0325443806336448,99.21569301,0.0,0.020002499921259,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00125858,0.001224762181344,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.32970982,5176.56016286,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.68551089,WBTC,8409613,1566604350,1.0036651705364084,100000000000000000,10423.00177043,8,2019-08-23,,0.02079050704236529,0.04181511037018397
0.0326344414157568,97.44142577,0.0,0.0200025737495877,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00130021,0.0012369696260832,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.28415288,5085.55947417,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.3561425,WBTC,8415812,1566689341,1.0037620723526492,100000000000000000,10216.10060177,8,2019-08-24,,-0.020050106461811268,0.042115343020367756
0.032660022468672,97.38148857,0.0,0.0200026498081394,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00134309,0.0012404462409216,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.29056842,5082.86226451,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,54.54274129,WBTC,8422269,1566774269,1.0038627057621872,100000000000000000,10040.79502353,8,2019-08-25,,-0.017308669414239475,0.042200632369121194
